source,loc.correct,country_code,NAME_0,NAME_1,NAME_2,NAME_3
gadm,honduras_francisco morazan_san ignacio,HN,Honduras,Francisco Morazán,San Ignacio,NA
gadm,honduras_francisco morazan_san juan flores,HN,Honduras,Francisco Morazán,San Juan de Flores,NA
gadm,honduras_francisco morazan_san miguelito,HN,Honduras,Francisco Morazán,San Miguelito,NA
gadm,honduras_francisco morazan_santa ana,HN,Honduras,Francisco Morazán,Santa Ana,NA
gadm,honduras_francisco morazan_santa lucia,HN,Honduras,Francisco Morazán,Santa Lucía,NA
gadm,honduras_francisco morazan_talanga,HN,Honduras,Francisco Morazán,Talanga,NA
gadm,honduras_francisco morazan_tatumbla,HN,Honduras,Francisco Morazán,Tatumbla,NA
gadm,honduras_francisco morazan_valle angeles,HN,Honduras,Francisco Morazán,Valle de Ángeles,NA
gadm,honduras_francisco morazan_vallecillo,HN,Honduras,Francisco Morazán,Vallecillo,NA
gadm,honduras_francisco morazan_villa san francisco,HN,Honduras,Francisco Morazán,Villa de San Francisco,NA
gadm,honduras_gracias a dios,HN,Honduras,Gracias a Dios,NA,NA
gadm,honduras_gracias a dios_ahuas,HN,Honduras,Gracias a Dios,Ahuas,NA
gadm,honduras_gracias a dios_brus laguna,HN,Honduras,Gracias a Dios,Brus Laguna,NA
gadm,honduras_gracias a dios_juan francisco bulnes,HN,Honduras,Gracias a Dios,Juan Francisco Bulnes,NA
gadm,honduras_gracias a dios_puerto lempira,HN,Honduras,Gracias a Dios,Puerto Lempira,NA
gadm,honduras_gracias a dios_ramon villeda morales,HN,Honduras,Gracias a Dios,Ramón Villeda Morales,NA
gadm,honduras_gracias a dios_wampusirpi,HN,Honduras,Gracias a Dios,Wampusirpi,NA
gadm,honduras_intibuca,HN,Honduras,Intibucá,NA,NA
gadm,honduras_intibuca_camasca,HN,Honduras,Intibucá,Camasca,NA
gadm,honduras_intibuca_colomoncagua,HN,Honduras,Intibucá,Colomoncagua,NA
gadm,honduras_intibuca_concepcion,HN,Honduras,Intibucá,Concepción,NA
gadm,honduras_intibuca_dolores,HN,Honduras,Intibucá,Dolores,NA
gadm,honduras_intibuca_intibuca,HN,Honduras,Intibucá,Intibucá,NA
gadm,honduras_intibuca_jesus otoro,HN,Honduras,Intibucá,Jesús de Otoro,NA
gadm,honduras_intibuca_la esperanza,HN,Honduras,Intibucá,La Esperanza,NA
gadm,honduras_intibuca_magdalena,HN,Honduras,Intibucá,Magdalena,NA
gadm,honduras_intibuca_masaguara,HN,Honduras,Intibucá,Masaguara,NA
gadm,honduras_intibuca_san antonio,HN,Honduras,Intibucá,San Antonio,NA
gadm,honduras_intibuca_san francisco opalaca,HN,Honduras,Intibucá,San Francisco de Opalaca,NA
gadm,honduras_intibuca_san isidro,HN,Honduras,Intibucá,San Isidro,NA
gadm,honduras_intibuca_san juan,HN,Honduras,Intibucá,San Juan,NA
gadm,honduras_intibuca_san marcos sierra,HN,Honduras,Intibucá,San Marcos de la Sierra,NA
gadm,honduras_intibuca_san miguelito,HN,Honduras,Intibucá,San Miguelito,NA
gadm,honduras_intibuca_santa lucia,HN,Honduras,Intibucá,Santa Lucía,NA
gadm,honduras_intibuca_yamaranguila,HN,Honduras,Intibucá,Yamaranguila,NA
gadm,honduras_islas bahia,HN,Honduras,Islas de la Bahía,NA,NA
gadm,honduras_islas bahia_guanaja,HN,Honduras,Islas de la Bahía,Guanaja,NA
gadm,honduras_islas bahia_jose santos guardiola,HN,Honduras,Islas de la Bahía,José Santos Guardiola,NA
gadm,honduras_islas bahia_roatan,HN,Honduras,Islas de la Bahía,Roatán,NA
gadm,honduras_islas bahia_utila,HN,Honduras,Islas de la Bahía,Utila,NA
gadm,honduras_la paz,HN,Honduras,La Paz,NA,NA
gadm,honduras_la paz_aguaqueterique,HN,Honduras,La Paz,Aguaqueterique,NA
gadm,honduras_la paz_cabanas,HN,Honduras,La Paz,Cabañas,NA
gadm,honduras_la paz_cane,HN,Honduras,La Paz,Cane,NA
gadm,honduras_la paz_chinacla,HN,Honduras,La Paz,Chinacla,NA
gadm,honduras_la paz_guajiquiro,HN,Honduras,La Paz,Guajiquiro,NA
gadm,honduras_la paz_la paz,HN,Honduras,La Paz,La Paz,NA
gadm,honduras_la paz_lauterique,HN,Honduras,La Paz,Lauterique,NA
gadm,honduras_la paz_marcala,HN,Honduras,La Paz,Marcala,NA
gadm,honduras_la paz_mercedes oriente,HN,Honduras,La Paz,Mercedes de Oriente,NA
gadm,honduras_la paz_opatoro,HN,Honduras,La Paz,Opatoro,NA
gadm,honduras_la paz_san antonio norte,HN,Honduras,La Paz,San Antonio del Norte,NA
gadm,honduras_la paz_san jose,HN,Honduras,La Paz,San José,NA
gadm,honduras_la paz_san juan,HN,Honduras,La Paz,San Juan,NA
gadm,honduras_la paz_san pedro tutule,HN,Honduras,La Paz,San Pedro de Tutule,NA
gadm,honduras_la paz_santa ana,HN,Honduras,La Paz,Santa Ana,NA
gadm,honduras_la paz_santa elena,HN,Honduras,La Paz,Santa Elena,NA
gadm,honduras_la paz_santa maria,HN,Honduras,La Paz,Santa María,NA
gadm,honduras_la paz_santiago puringla,HN,Honduras,La Paz,Santiago de Puringla,NA
gadm,honduras_la paz_yarula,HN,Honduras,La Paz,Yarula,NA
gadm,honduras_lempira,HN,Honduras,Lempira,NA,NA
gadm,honduras_lempira_belen,HN,Honduras,Lempira,Belen,NA
gadm,honduras_lempira_candelaria,HN,Honduras,Lempira,Candelaria,NA
gadm,honduras_lempira_cololaca,HN,Honduras,Lempira,Cololaca,NA
gadm,honduras_lempira_erandique,HN,Honduras,Lempira,Erandique,NA
gadm,honduras_lempira_gracias,HN,Honduras,Lempira,Gracias,NA
gadm,honduras_lempira_gualcince,HN,Honduras,Lempira,Gualcince,NA
gadm,honduras_lempira_guarita,HN,Honduras,Lempira,Guarita,NA
gadm,honduras_lempira_la campa,HN,Honduras,Lempira,La Campa,NA
gadm,honduras_lempira_la iguala,HN,Honduras,Lempira,La Iguala,NA
gadm,honduras_lempira_la union,HN,Honduras,Lempira,La Unión,NA
gadm,honduras_lempira_la virtud,HN,Honduras,Lempira,La Virtud,NA
gadm,honduras_lempira_las flores,HN,Honduras,Lempira,Las Flores,NA
gadm,honduras_lempira_lepaera,HN,Honduras,Lempira,Lepaera,NA
gadm,honduras_lempira_mapulaca,HN,Honduras,Lempira,Mapulaca,NA
gadm,honduras_lempira_piraera,HN,Honduras,Lempira,Piraera,NA
gadm,honduras_lempira_san andres,HN,Honduras,Lempira,San Andrés,NA
gadm,honduras_lempira_san francisco,HN,Honduras,Lempira,San Francisco,NA
gadm,honduras_lempira_san juan guarita,HN,Honduras,Lempira,San Juan Guarita,NA
gadm,honduras_lempira_san manuel colohete,HN,Honduras,Lempira,San Manuel Colohete,NA
gadm,honduras_lempira_san marcos caiquin,HN,Honduras,Lempira,San Marcos de Caiquín,NA
gadm,honduras_lempira_san rafael,HN,Honduras,Lempira,San Rafael,NA
gadm,honduras_lempira_san sebastian,HN,Honduras,Lempira,San Sebastian,NA
gadm,honduras_lempira_santa cruz,HN,Honduras,Lempira,Santa Cruz,NA
gadm,honduras_lempira_talgua,HN,Honduras,Lempira,Talgua,NA
gadm,honduras_lempira_tambla,HN,Honduras,Lempira,Tambla,NA
gadm,honduras_lempira_tomala,HN,Honduras,Lempira,Tomalá,NA
gadm,honduras_lempira_valladolid,HN,Honduras,Lempira,Valladolid,NA
gadm,honduras_lempira_virginia,HN,Honduras,Lempira,Virginia,NA
gadm,honduras_ocotepeque,HN,Honduras,Ocotepeque,NA,NA
gadm,honduras_ocotepeque_belen gualcho,HN,Honduras,Ocotepeque,Belén Gualcho,NA
gadm,honduras_ocotepeque_concepcion,HN,Honduras,Ocotepeque,Concepción,NA
gadm,honduras_ocotepeque_dolores merendon,HN,Honduras,Ocotepeque,Dolores Merendon,NA
gadm,honduras_ocotepeque_fraternidad,HN,Honduras,Ocotepeque,Fraternidad,NA
gadm,honduras_ocotepeque_la encarnacion,HN,Honduras,Ocotepeque,La Encarnación,NA
gadm,honduras_ocotepeque_la labor,HN,Honduras,Ocotepeque,La Labor,NA
gadm,honduras_ocotepeque_lucerna,HN,Honduras,Ocotepeque,Lucerna,NA
gadm,honduras_ocotepeque_mercedes,HN,Honduras,Ocotepeque,Mercedes,NA
gadm,honduras_ocotepeque_ocotepeque,HN,Honduras,Ocotepeque,Ocotepeque,NA
gadm,honduras_ocotepeque_san fernando,HN,Honduras,Ocotepeque,San Fernando,NA
gadm,honduras_ocotepeque_san francisco valle,HN,Honduras,Ocotepeque,San Francisco del Valle,NA
gadm,honduras_ocotepeque_san jorge,HN,Honduras,Ocotepeque,San Jorge,NA
gadm,honduras_ocotepeque_san marcos,HN,Honduras,Ocotepeque,San Marcos,NA
gadm,honduras_ocotepeque_santa fe,HN,Honduras,Ocotepeque,Santa Fé,NA
gadm,honduras_ocotepeque_sensenti,HN,Honduras,Ocotepeque,Sensenti,NA
gadm,honduras_ocotepeque_sinuapa,HN,Honduras,Ocotepeque,Sinuapa,NA
gadm,honduras_olancho,HN,Honduras,Olancho,NA,NA
gadm,honduras_olancho_campamento,HN,Honduras,Olancho,Campamento,NA
gadm,honduras_olancho_catacamas,HN,Honduras,Olancho,Catacamas,NA
gadm,honduras_olancho_concordia,HN,Honduras,Olancho,Concordia,NA
gadm,honduras_olancho_dulce nombre culmi,HN,Honduras,Olancho,Dulce Nombre de Culmí,NA
gadm,honduras_olancho_el rosario,HN,Honduras,Olancho,El Rosario,NA
gadm,honduras_olancho_esquipulas norte,HN,Honduras,Olancho,Esquipulas del Norte,NA
gadm,honduras_olancho_gualaco,HN,Honduras,Olancho,Gualaco,NA
gadm,honduras_olancho_guarizama,HN,Honduras,Olancho,Guarizama,NA
gadm,honduras_olancho_guata,HN,Honduras,Olancho,Guata,NA
gadm,honduras_olancho_guayape,HN,Honduras,Olancho,Guayape,NA
gadm,honduras_olancho_jano,HN,Honduras,Olancho,Jano,NA
gadm,honduras_olancho_juticalpa,HN,Honduras,Olancho,Juticalpa,NA
gadm,honduras_olancho_la union,HN,Honduras,Olancho,La Unión,NA
gadm,honduras_olancho_mangulile,HN,Honduras,Olancho,Mangulile,NA
gadm,honduras_olancho_manto,HN,Honduras,Olancho,Manto,NA
gadm,honduras_olancho_patuca,HN,Honduras,Olancho,Patuca,NA
gadm,honduras_olancho_salama,HN,Honduras,Olancho,Salamá,NA
gadm,honduras_olancho_san esteban,HN,Honduras,Olancho,San Esteban,NA
gadm,honduras_olancho_san francisco becerra,HN,Honduras,Olancho,San Francisco de Becerra,NA
gadm,honduras_olancho_san francisco paz,HN,Honduras,Olancho,San Francisco de la Paz,NA
gadm,honduras_olancho_santa maria real,HN,Honduras,Olancho,Santa Maria del Real,NA
gadm,honduras_olancho_silca,HN,Honduras,Olancho,Silca,NA
gadm,honduras_olancho_yocon,HN,Honduras,Olancho,Yocón,NA
gadm,honduras_santa barbara,HN,Honduras,Santa Bárbara,NA,NA
gadm,honduras_santa barbara_arada,HN,Honduras,Santa Bárbara,Arada,NA
gadm,honduras_santa barbara_atima,HN,Honduras,Santa Bárbara,Atima,NA
gadm,honduras_santa barbara_azacualpa,HN,Honduras,Santa Bárbara,Azacualpa,NA
gadm,honduras_santa barbara_ceguaca,HN,Honduras,Santa Bárbara,Ceguaca,NA
gadm,honduras_santa barbara_chinda,HN,Honduras,Santa Bárbara,Chinda,NA
gadm,honduras_santa barbara_concepcion norte,HN,Honduras,Santa Bárbara,Concepción del Norte,NA
gadm,honduras_santa barbara_concepcion sur,HN,Honduras,Santa Bárbara,Concepción del Sur,NA
gadm,honduras_santa barbara_el nispero,HN,Honduras,Santa Bárbara,El Nispero,NA
gadm,honduras_santa barbara_gualala,HN,Honduras,Santa Bárbara,Gualala,NA
gadm,honduras_santa barbara_ilama,HN,Honduras,Santa Bárbara,Ilama,NA
gadm,honduras_santa barbara_las vegas,HN,Honduras,Santa Bárbara,Las Vegas,NA
gadm,honduras_santa barbara_macuelizo,HN,Honduras,Santa Bárbara,Macuelizo,NA
gadm,honduras_santa barbara_naranjito,HN,Honduras,Santa Bárbara,Naranjito,NA
gadm,honduras_santa barbara_nueva frontera,HN,Honduras,Santa Bárbara,Nueva Frontera,NA
gadm,honduras_santa barbara_nuevo celilac,HN,Honduras,Santa Bárbara,Nuevo Celilac,NA
gadm,honduras_santa barbara_petoa,HN,Honduras,Santa Bárbara,Petoa,NA
gadm,honduras_santa barbara_proteccion,HN,Honduras,Santa Bárbara,Protección,NA
gadm,honduras_santa barbara_quimistan,HN,Honduras,Santa Bárbara,Quimistán,NA
gadm,honduras_santa barbara_san francisco ojuera,HN,Honduras,Santa Bárbara,San Francisco de Ojuera,NA
gadm,honduras_santa barbara_san jose colinas,HN,Honduras,Santa Bárbara,San José de Colinas,NA
gadm,honduras_santa barbara_san luis,HN,Honduras,Santa Bárbara,San Luis,NA
gadm,honduras_santa barbara_san marcos,HN,Honduras,Santa Bárbara,San Marcos,NA
gadm,honduras_santa barbara_san nicolas,HN,Honduras,Santa Bárbara,San Nicolás,NA
gadm,honduras_santa barbara_san pedro zacapa,HN,Honduras,Santa Bárbara,San Pedro Zacapa,NA
gadm,honduras_santa barbara_san vicente centenario,HN,Honduras,Santa Bárbara,San Vicente Centenario,NA
gadm,honduras_santa barbara_santa barbara,HN,Honduras,Santa Bárbara,Santa Bárbara,NA
gadm,honduras_santa barbara_santa rita,HN,Honduras,Santa Bárbara,Santa Rita,NA
gadm,honduras_santa barbara_trinidad copan,HN,Honduras,Santa Bárbara,Trinidad de Copán,NA
gadm,honduras_valle,HN,Honduras,Valle,NA,NA
gadm,honduras_valle_alianza,HN,Honduras,Valle,Alianza,NA
gadm,honduras_valle_amapala,HN,Honduras,Valle,Amapala,NA
gadm,honduras_valle_aramecina,HN,Honduras,Valle,Aramecina,NA
gadm,honduras_valle_caridad,HN,Honduras,Valle,Caridad,NA
gadm,honduras_valle_goascoran,HN,Honduras,Valle,Goascorán,NA
gadm,honduras_valle_langue,HN,Honduras,Valle,Langue,NA
gadm,honduras_valle_nacaome,HN,Honduras,Valle,Nacaome,NA
gadm,honduras_valle_san francisco coray,HN,Honduras,Valle,San Francisco de Coray,NA
gadm,honduras_valle_san lorenzo,HN,Honduras,Valle,San Lorenzo,NA
gadm,honduras_yoro,HN,Honduras,Yoro,NA,NA
gadm,honduras_yoro_arenal,HN,Honduras,Yoro,Arenal,NA
gadm,honduras_yoro_el negrito,HN,Honduras,Yoro,El Negrito,NA
gadm,honduras_yoro_el progreso,HN,Honduras,Yoro,El Progreso,NA
gadm,honduras_yoro_jocon,HN,Honduras,Yoro,Jocón,NA
gadm,honduras_yoro_morazan,HN,Honduras,Yoro,Morazán,NA
gadm,honduras_yoro_olanchito,HN,Honduras,Yoro,Olanchito,NA
gadm,honduras_yoro_santa rita,HN,Honduras,Yoro,Santa Rita,NA
gadm,honduras_yoro_sulaco,HN,Honduras,Yoro,Sulaco,NA
gadm,honduras_yoro_victoria,HN,Honduras,Yoro,Victoria,NA
gadm,honduras_yoro_yorito,HN,Honduras,Yoro,Yorito,NA
gadm,honduras_yoro_yoro,HN,Honduras,Yoro,Yoro,NA
gadm,hong kong,HK,Hong Kong,NA,NA,NA
gadm,hungary,HU,Hungary,NA,NA,NA
gadm,iceland,IS,Iceland,NA,NA,NA
gadm,india,IN,India,NA,NA,NA
gadm,indonesia,ID,Indonesia,NA,NA,NA
gadm,iran,IR,Iran,NA,NA,NA
gadm,iraq,IQ,Iraq,NA,NA,NA
gadm,ireland,IE,Ireland,NA,NA,NA
gadm,isle man,IM,Isle of Man,NA,NA,NA
gadm,israel,IL,Israel,NA,NA,NA
gadm,italy,IT,Italy,NA,NA,NA
gadm,jamaica,JM,Jamaica,NA,NA,NA
gadm,jamaica_clarendon,JM,Jamaica,Clarendon,NA,NA
gadm,jamaica_hanover,JM,Jamaica,Hanover,NA,NA
gadm,jamaica_kingston,JM,Jamaica,Kingston,NA,NA
gadm,jamaica_manchester,JM,Jamaica,Manchester,NA,NA
gadm,jamaica_portland,JM,Jamaica,Portland,NA,NA
gadm,jamaica_saint andrew,JM,Jamaica,Saint Andrew,NA,NA
gadm,jamaica_saint ann,JM,Jamaica,Saint Ann,NA,NA
gadm,jamaica_saint catherine,JM,Jamaica,Saint Catherine,NA,NA
gadm,jamaica_saint elizabeth,JM,Jamaica,Saint Elizabeth,NA,NA
gadm,jamaica_saint james,JM,Jamaica,Saint James,NA,NA
gadm,jamaica_saint mary,JM,Jamaica,Saint Mary,NA,NA
gadm,jamaica_saint thomas,JM,Jamaica,Saint Thomas,NA,NA
gadm,jamaica_trelawny,JM,Jamaica,Trelawny,NA,NA
gadm,jamaica_westmoreland,JM,Jamaica,Westmoreland,NA,NA
gadm,japan,JP,Japan,NA,NA,NA
gadm,jersey,JE,Jersey,NA,NA,NA
gadm,jordan,JO,Jordan,NA,NA,NA
gadm,kazakhstan,KZ,Kazakhstan,NA,NA,NA
gadm,kenya,KE,Kenya,NA,NA,NA
gadm,kiribati,KI,Kiribati,NA,NA,NA
gadm,kosovo,XKO,Kosovo,NA,NA,NA
gadm,kuwait,KW,Kuwait,NA,NA,NA
gadm,kyrgyzstan,KG,Kyrgyzstan,NA,NA,NA
gadm,laos,LA,Laos,NA,NA,NA
gadm,latvia,LV,Latvia,NA,NA,NA
gadm,lebanon,LB,Lebanon,NA,NA,NA
gadm,lesotho,LS,Lesotho,NA,NA,NA
gadm,liberia,LR,Liberia,NA,NA,NA
gadm,libya,LY,Libya,NA,NA,NA
gadm,liechtenstein,LI,Liechtenstein,NA,NA,NA
gadm,lithuania,LT,Lithuania,NA,NA,NA
gadm,luxembourg,LU,Luxembourg,NA,NA,NA
gadm,macau,MO,Macau,NA,NA,NA
gadm,macedonia,MK,Macedonia,NA,NA,NA
gadm,madagascar,MG,Madagascar,NA,NA,NA
gadm,malawi,MW,Malawi,NA,NA,NA
gadm,malaysia,MY,Malaysia,NA,NA,NA
gadm,maldives,MV,Maldives,NA,NA,NA
gadm,mali,ML,Mali,NA,NA,NA
gadm,malta,MT,Malta,NA,NA,NA
gadm,marshall islands,MH,Marshall Islands,NA,NA,NA
gadm,martinique,MQ,Martinique,NA,NA,NA
gadm,martinique_fort france,MQ,Martinique,Fort-de-France,NA,NA
gadm,martinique_fort france_fort france,MQ,Martinique,Fort-de-France,Fort-de-France,NA
gadm,martinique_fort france_le lamentin,MQ,Martinique,Fort-de-France,Le Lamentin,NA
gadm,martinique_fort france_saint joseph,MQ,Martinique,Fort-de-France,Saint-Joseph,NA
gadm,martinique_fort france_schoelcher,MQ,Martinique,Fort-de-France,Schœlcher,NA
gadm,martinique_le marin,MQ,Martinique,Le Marin,NA,NA
gadm,martinique_le marin_ducos,MQ,Martinique,Le Marin,Ducos,NA
gadm,martinique_le marin_le diamant,MQ,Martinique,Le Marin,Le Diamant,NA
gadm,martinique_le marin_le francois,MQ,Martinique,Le Marin,Le François,NA
gadm,martinique_le marin_le marin,MQ,Martinique,Le Marin,Le Marin,NA
gadm,martinique_le marin_le vauclin,MQ,Martinique,Le Marin,Le Vauclin,NA
gadm,martinique_le marin_les anses arlets,MQ,Martinique,Le Marin,Les Anses-d'Arlets,NA
gadm,martinique_le marin_les trois ilets,MQ,Martinique,Le Marin,Les Trois-Îlets,NA
gadm,martinique_le marin_riviere pilote,MQ,Martinique,Le Marin,Rivière-Pilote,NA
gadm,martinique_le marin_riviere salee,MQ,Martinique,Le Marin,Rivière-Salée,NA
gadm,martinique_le marin_saint esprit,MQ,Martinique,Le Marin,Saint-Esprit,NA
gadm,martinique_le marin_sainte anne,MQ,Martinique,Le Marin,Sainte-Anne,NA
gadm,martinique_le trinite,MQ,Martinique,Le Trinité,NA,NA
gadm,martinique_le trinite_basse pointe,MQ,Martinique,Le Trinité,Basse-Pointe,NA
gadm,martinique_le trinite_gros morne,MQ,Martinique,Le Trinité,Gros-Morne,NA
gadm,martinique_le trinite_l'ajoupa bouillon,MQ,Martinique,Le Trinité,L'Ajoupa-Bouillon,NA
gadm,martinique_le trinite_la trinite,MQ,Martinique,Le Trinité,La Trinité,NA
gadm,martinique_le trinite_le lorrain,MQ,Martinique,Le Trinité,Le Lorrain,NA
gadm,martinique_le trinite_le marigot,MQ,Martinique,Le Trinité,Le Marigot,NA
gadm,martinique_le trinite_le robert,MQ,Martinique,Le Trinité,Le Robert,NA
gadm,martinique_le trinite_macouba,MQ,Martinique,Le Trinité,Macouba,NA
gadm,martinique_le trinite_sainte marie,MQ,Martinique,Le Trinité,Sainte-Marie,NA
gadm,martinique_saint pierre,MQ,Martinique,Saint-Pierre,NA,NA
gadm,martinique_saint pierre_bellefontaine,MQ,Martinique,Saint-Pierre,Bellefontaine,NA
gadm,martinique_saint pierre_case pilote,MQ,Martinique,Saint-Pierre,Case-Pilote,NA
gadm,martinique_saint pierre_fonds saint denis,MQ,Martinique,Saint-Pierre,Fonds-Saint-Denis,NA
gadm,martinique_saint pierre_le carbet,MQ,Martinique,Saint-Pierre,Le Carbet,NA
gadm,martinique_saint pierre_le morne rouge,MQ,Martinique,Saint-Pierre,Le Morne-Rouge,NA
gadm,martinique_saint pierre_le morne vert,MQ,Martinique,Saint-Pierre,Le Morne-Vert,NA
gadm,martinique_saint pierre_le precheur,MQ,Martinique,Saint-Pierre,Le Prêcheur,NA
gadm,martinique_saint pierre_saint pierre,MQ,Martinique,Saint-Pierre,Saint-Pierre,NA
gadm,mauritania,MR,Mauritania,NA,NA,NA
gadm,mauritius,MU,Mauritius,NA,NA,NA
gadm,mayotte,YT,Mayotte,NA,NA,NA
gadm,mexico,MX,Mexico,NA,NA,NA
gadm,mexico_aguascalientes,MX,Mexico,Aguascalientes,NA,NA
gadm,mexico_aguascalientes_aguascalientes,MX,Mexico,Aguascalientes,Aguascalientes,NA
gadm,mexico_aguascalientes_asientos,MX,Mexico,Aguascalientes,Asientos,NA
gadm,mexico_aguascalientes_calvillo,MX,Mexico,Aguascalientes,Calvillo,NA
gadm,mexico_aguascalientes_cosio,MX,Mexico,Aguascalientes,Cosío,NA
gadm,mexico_aguascalientes_jesus maria,MX,Mexico,Aguascalientes,Jesús María,NA
gadm,mexico_aguascalientes_pabellon arteaga,MX,Mexico,Aguascalientes,Pabellón de Arteaga,NA
gadm,mexico_aguascalientes_rincon romos,MX,Mexico,Aguascalientes,Rincón de Romos,NA
gadm,mexico_aguascalientes_san jose gracia,MX,Mexico,Aguascalientes,San José de Gracia,NA
gadm,mexico_aguascalientes_tepezala,MX,Mexico,Aguascalientes,Tepezalá,NA
gadm,mexico_baja california,MX,Mexico,Baja California,NA,NA
gadm,mexico_baja california sur,MX,Mexico,Baja California Sur,NA,NA
gadm,mexico_baja california sur_comondu,MX,Mexico,Baja California Sur,Comondú,NA
gadm,mexico_baja california sur_la paz,MX,Mexico,Baja California Sur,La Paz,NA
gbif_gsg,mexico_baja california sur_loreto,NA,mexico,baja california sur,loreto,NA
gbif_gsg,mexico_baja california sur_los cabos,NA,mexico,baja california sur,los cabos,NA
gadm,mexico_baja california sur_mulege,MX,Mexico,Baja California Sur,Mulegé,NA
gadm,mexico_baja california_ensenada,MX,Mexico,Baja California,Ensenada,NA
gadm,mexico_baja california_mexicali,MX,Mexico,Baja California,Mexicali,NA
gadm,mexico_baja california_mulege,MX,Mexico,Baja California,Mulegé,NA
gadm,mexico_baja california_tecate,MX,Mexico,Baja California,Tecate,NA
gadm,mexico_baja california_tijuana,MX,Mexico,Baja California,Tijuana,NA
gadm,mexico_campeche,MX,Mexico,Campeche,NA,NA
gbif_gsg,mexico_campeche_calakmul,NA,mexico,campeche,calakmul,NA
gadm,mexico_campeche_calkini,MX,Mexico,Campeche,Calkiní,NA
gadm,mexico_campeche_campeche,MX,Mexico,Campeche,Campeche,NA
gbif_gsg,mexico_campeche_candelaria,NA,mexico,campeche,candelaria,NA
gadm,mexico_campeche_carmen,MX,Mexico,Campeche,Carmen,NA
gadm,mexico_campeche_champoton,MX,Mexico,Campeche,Champotón,NA
gbif_gsg,mexico_campeche_escarcega,NA,mexico,campeche,escarcega,NA
gadm,mexico_campeche_hecelchakan,MX,Mexico,Campeche,Hecelchakán,NA
gadm,mexico_campeche_hopelchen,MX,Mexico,Campeche,Hopelchén,NA
gadm,mexico_campeche_palizada,MX,Mexico,Campeche,Palizada,NA
gadm,mexico_campeche_tenabo,MX,Mexico,Campeche,Tenabo,NA
gadm,mexico_chiapas,MX,Mexico,Chiapas,NA,NA
gadm,mexico_chiapas_acacoyagua,MX,Mexico,Chiapas,Acacoyagua,NA
gadm,mexico_chiapas_acala,MX,Mexico,Chiapas,Acala,NA
gadm,mexico_chiapas_acapetahua,MX,Mexico,Chiapas,Acapetahua,NA
gadm,mexico_chiapas_altamirano,MX,Mexico,Chiapas,Altamirano,NA
gadm,mexico_chiapas_amatan,MX,Mexico,Chiapas,Amatán,NA
gadm,mexico_chiapas_amatenango frontera,MX,Mexico,Chiapas,Amatenango de la Frontera,NA
gadm,mexico_chiapas_amatenango valle,MX,Mexico,Chiapas,Amatenango del Valle,NA
gadm,mexico_chiapas_angel albino corzo,MX,Mexico,Chiapas,Angel Albino Corzo,NA
gadm,mexico_chiapas_arriaga,MX,Mexico,Chiapas,Arriaga,NA
gadm,mexico_chiapas_bejucal ocampo,MX,Mexico,Chiapas,Bejucal de Ocampo,NA
gadm,mexico_chiapas_bella vista,MX,Mexico,Chiapas,Bella Vista,NA
gadm,mexico_chiapas_berriozabal,MX,Mexico,Chiapas,Berriozábal,NA
gadm,mexico_chiapas_bochil,MX,Mexico,Chiapas,Bochil,NA
gadm,mexico_chiapas_cacahoatan,MX,Mexico,Chiapas,Cacahoatán,NA
gadm,mexico_chiapas_catazaja,MX,Mexico,Chiapas,Catazajá,NA
gadm,mexico_chiapas_chalchihuitan,MX,Mexico,Chiapas,Chalchihuitán,NA
gadm,mexico_chiapas_chamula,MX,Mexico,Chiapas,Chamula,NA
gadm,mexico_chiapas_chanal,MX,Mexico,Chiapas,Chanal,NA
gadm,mexico_chiapas_chapultenango,MX,Mexico,Chiapas,Chapultenango,NA
gadm,mexico_chiapas_chenalho,MX,Mexico,Chiapas,Chenalhó,NA
gadm,mexico_chiapas_chiapa corzo,MX,Mexico,Chiapas,Chiapa de Corzo,NA
gadm,mexico_chiapas_chiapilla,MX,Mexico,Chiapas,Chiapilla,NA
gadm,mexico_chiapas_chicoasen,MX,Mexico,Chiapas,Chicoasén,NA
gadm,mexico_chiapas_chicomuselo,MX,Mexico,Chiapas,Chicomuselo,NA
gadm,mexico_chiapas_chilon,MX,Mexico,Chiapas,Chilón,NA
gadm,mexico_chiapas_cintalapa,MX,Mexico,Chiapas,Cintalapa,NA
gadm,mexico_chiapas_coapilla,MX,Mexico,Chiapas,Coapilla,NA
gadm,mexico_chiapas_comitan dominguez,MX,Mexico,Chiapas,Comitán de Domínguez,NA
gadm,mexico_chiapas_copainala,MX,Mexico,Chiapas,Copainalá,NA
gadm,mexico_chiapas_el bosque,MX,Mexico,Chiapas,El Bosque,NA
gadm,mexico_chiapas_el porvenir,MX,Mexico,Chiapas,El Porvenir,NA
gadm,mexico_chiapas_escuintla,MX,Mexico,Chiapas,Escuintla,NA
gadm,mexico_chiapas_francisco leon,MX,Mexico,Chiapas,Francisco León,NA
gadm,mexico_chiapas_frontera comalapa,MX,Mexico,Chiapas,Frontera Comalapa,NA
gadm,mexico_chiapas_frontera hidalgo,MX,Mexico,Chiapas,Frontera Hidalgo,NA
gadm,mexico_chiapas_huehuetan,MX,Mexico,Chiapas,Huehuetán,NA
gadm,mexico_chiapas_huitiupan,MX,Mexico,Chiapas,Huitiupán,NA
gadm,mexico_chiapas_huixtan,MX,Mexico,Chiapas,Huixtán,NA
