source,kingdom,name,name.correct,order.correct,class.correct
col_v2025,animalia,Adelobothriidae,Cephalobothriidae,Lecanicephalidea,Cestoda
col_v2025,animalia,Adeonellidae,Adeonidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Adeorbidae,Tornidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Adociidae,Chalinidae,Haplosclerida,Demospongiae
col_v2025,animalia,Adranidae,Nuculanidae,Nuculanida,Bivalvia
col_v2025,animalia,Aegeriidae,Sesiidae,Lepidoptera,Insecta
col_v2025,animalia,Aeginellidae,Caprellidae,Amphipoda,Malacostraca
col_v2025,animalia,Aeginetidae,Aeginidae,Narcomedusae,Hydrozoa
col_v2025,animalia,Aeginodoridae,Cuninidae,Narcomedusae,Hydrozoa
col_v2025,animalia,Aeginuridae,Aeginidae,Narcomedusae,Hydrozoa
col_v2025,animalia,Aegiretidae,Aegiridae,Doridida,Gastropoda
col_v2025,animalia,Aequoridae,Aequoreidae,Leptothecata,Hydrozoa
col_v2025,animalia,Aerobiotrematidae,Dictysarcidae,Plagiorchiida,Trematoda
col_v2025,animalia,Aethozoontidae,Aethozoidae,Ctenostomatida,Gymnolaemata
col_v2025,animalia,Afrauropodidae,Pauropodidae,Tetramerocerata,Pauropoda
col_v2025,animalia,Agalmidae,Agalmatidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Agariciadae,Agariciidae,Scleractinia,Anthozoa
col_v2025,animalia,Agathemeridae,Agathemeridae,Phasmida,Insecta
col_v2025,animalia,Aglanthidae,Rhopalonematidae,Trachymedusae,Hydrozoa
col_v2025,animalia,Aglauridae,Rhopalonematidae,Trachymedusae,Hydrozoa
col_v2025,animalia,Agnesiidae,Agneziidae,Phlebobranchia,Ascidiacea
col_v2025,animalia,Agoutidae,Cuniculidae,Rodentia,Mammalia
col_v2025,animalia,Ailoscolecidae,Hormogastridae,Crassiclitellata,Clitellata
col_v2025,animalia,Akaidae,Phloeodictyidae,Haplosclerida,Demospongiae
col_v2025,animalia,Akatoporidae,Antroporidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Alaptidae,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Alaptinae,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Alaptini,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Alariidae,Diplostomidae,Diplostomida,Trematoda
col_v2025,animalia,Alastegiidae,Alastegidae,Septemchitonida,Polyplacophora
col_v2025,animalia,Alatosporidae,Alatasporidae,Bivalvulida,Myxozoa
col_v2025,animalia,Alderiidae,Limapontiidae,Sacoglossa,Gastropoda
col_v2025,animalia,Aldisidae,Cadlinidae,Doridida,Gastropoda
col_v2025,animalia,Alectonidae,Thoosidae,Tetractinellida,Demospongiae
col_v2025,animalia,Alestiidae,Alestidae,Characiformes,Teleostei
col_v2025,animalia,Aliculidae,Permulidae,Grylloblattodea,Insecta
col_v2025,animalia,Allassogonoporidae,Gyrabascidae,Plagiorchiida,Trematoda
col_v2025,animalia,Allogorgiidae,Plexauridae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Allomicrocotylidae,Allopyragraphoridae,Mazocraeidea,Monogenea
col_v2025,animalia,Aloididae,Corbulidae,Myida,Bivalvia
col_v2025,animalia,Alorynchnidae,Aulorhynchidae,Perciformes,Teleostei
col_v2025,animalia,Altajellidae,Kirkayakidae,Chordeumatida,Diplopoda
col_v2025,animalia,Alveinidae,Kelliellidae,Venerida,Bivalvia
col_v2025,animalia,Alydides,Alydidae,Hemiptera,Insecta
col_v2025,animalia,Amalthaeidae,Corymorphidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Amaltheidae,Hipponicidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Amasiidae,Bibionidae,Diptera,Insecta
col_v2025,animalia,Amaterasidae,Pandaridae,Siphonostomatoida,Copepoda
col_v2025,animalia,Amberleyidae,Eucyclidae,Seguenziida,Gastropoda
col_v2025,animalia,Ambunguipedidae,Hamondiidae,Harpacticoida,Copepoda
col_v2025,animalia,Amesicriini,Sciaridae,Diptera,Insecta
col_v2025,animalia,Amesopodidae,Arcturidae,Isopoda,Malacostraca
col_v2025,animalia,Amidostomatidae,Amidostomidae,Rhabditida,Chromadorea
col_v2025,animalia,Ammocharidae,Oweniidae,NA,Polychaeta
col_v2025,animalia,Ammonitellidae,Megomphicidae,Stylommatophora,Gastropoda
col_v2025,animalia,Amotapidae,Raetomyidae,Myida,Bivalvia
col_v2025,animalia,Amphictenidae,Pectinariidae,Terebellida,Polychaeta
col_v2025,animalia,Amphidesmatidae,Semelidae,Cardiida,Bivalvia
col_v2025,animalia,Amphinemidae,Pandeidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Amphiperatidae,Ovulidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Amphisphyridae,Diaphanidae,Cephalaspidea,Gastropoda
col_v2025,animalia,Ampullospiridae,Ampullinidae,NA,Gastropoda
col_v2025,animalia,Ampycinae,Ampycidae,Opiliones,Arachnida
col_v2025,animalia,Anabathroninae,Anabathridae,Littorinimorpha,Gastropoda
col_v2025,animalia,Anagrinae,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Anagrini,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Anamixidae,Leucothoidae,Amphipoda,Malacostraca
col_v2025,animalia,Anaperidae,Convolutidae,Acoela,Acoela
col_v2025,animalia,Anaphini,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Anaplectidae,Plectidae,Plectida,Chromadorea
col_v2025,animalia,Anaplocamidae,Pleuroceridae,NA,Gastropoda
col_v2025,animalia,Anaplopodidae,Pythidae,Coleoptera,Insecta
col_v2025,animalia,Anastostomatae,Anostostomatidae,Orthoptera,Insecta
col_v2025,animalia,Anchinoidae,Hymedesmiidae,Poecilosclerida,Demospongiae
col_v2025,animalia,Anchistioididae,Palaemonidae,Decapoda,Malacostraca
col_v2025,animalia,Ancylodorididae,Onchidorididae,Doridida,Gastropoda
col_v2025,animalia,Ancyronidae,Lophocateridae,Coleoptera,Insecta
col_v2025,animalia,Andreinidae,Chondracanthidae,Cyclopoida,Copepoda
col_v2025,animalia,Andwakiidae,Andvakiidae,Actiniaria,Anthozoa
col_v2025,animalia,Anelladae,Subergorgiidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Anenterotrematidae,Dicrocoeliidae,Plagiorchiida,Trematoda
col_v2025,animalia,Aneuropharina,Oxycarenidae,Hemiptera,Insecta
col_v2025,animalia,Angelidae,Rhodaliidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Angiodictydae,Microscaphidiidae,Plagiorchiida,Trematoda
col_v2025,animalia,Angiodictyidae,Microscaphidiidae,Plagiorchiida,Trematoda
col_v2025,animalia,Anisolabidae,Anisolabididae,Dermaptera,Insecta
col_v2025,animalia,Anisomyonidae,Siphonariidae,Siphonariida,Gastropoda
col_v2025,animalia,Anoetidae,Histiostomatidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Anoglyptidae,Caryodidae,Stylommatophora,Gastropoda
col_v2025,animalia,Anomalomydinae,Mydidae,Diptera,Insecta
col_v2025,animalia,Anomoeotidae,Himantopteridae,Lepidoptera,Insecta
col_v2025,animalia,Anoplodactylidae,Phoxichilidiidae,Pantopoda,Pycnogonida
col_v2025,animalia,Anoplodiidae,Umagillidae,Rhabdocoela,Rhabditophora
col_v2025,animalia,Anoplogasteridae,Anoplogastridae,Trachichthyiformes,Teleostei
col_v2025,animalia,Anopsiidae,Hydromylidae,Pteropoda,Gastropoda
col_v2025,animalia,Anostostomidae,Anostostomatidae,Orthoptera,Insecta
col_v2025,animalia,Anseropodidae,Asterinidae,Valvatida,Asteroidea
col_v2025,animalia,Ansolidae,Barleeiidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Anteroporidae,Polypocephalidae,Lecanicephalidea,Cestoda
col_v2025,animalia,Antheliadae,Xeniidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Anthemiphyllidae,Anthemiphylliidae,Scleractinia,Anthozoa
col_v2025,animalia,Anthiidae,Anthiadidae,Perciformes,Teleostei
col_v2025,animalia,Anthocotylidae,Discocotylidae,Mazocraeidea,Monogenea
col_v2025,animalia,Anthogorgiidae,Anthogorgiidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Anthomizidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomizides,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomycides,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomycinae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomydae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyiadae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyides,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyiidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyiidea,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyiides,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyina,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyna,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyridae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyzida,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyzidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyzidi,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyziles,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthomyzoidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthosomatidae,Dichelesthiidae,Siphonostomatoida,Copepoda
col_v2025,animalia,Anthosomidae,Dichelesthiidae,Siphonostomatoida,Copepoda
col_v2025,animalia,Anthostomea,Orbiniidae,NA,Polychaeta
col_v2025,animalia,Anthothelidae,Alcyoniidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Anthracocaridae,Anthracocarididae,Tanaidacea,Malacostraca
col_v2025,animalia,Anthraconautidae,Naiaditidae,Myalinida,Bivalvia
col_v2025,animalia,Anthromyiidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anthroposthiidae,Antroposthiidae,Acoela,NA
col_v2025,animalia,Anthymyiidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Antigomonidae,Semnoderidae,Kentrorhagata,Cyclorhagida
col_v2025,animalia,Antilloseridae,Micrabaciidae,Scleractinia,Anthozoa
col_v2025,animalia,Antiopellidae,Janolidae,Nudibranchia,Gastropoda
col_v2025,animalia,Antiopidae,Janolidae,Nudibranchia,Gastropoda
col_v2025,animalia,Antipodactidae,Sagartiidae,Actiniaria,Anthozoa
col_v2025,animalia,Antipodactinidae,Sagartiidae,Actiniaria,Anthozoa
col_v2025,animalia,Antiquamediinae,Antefungivoridae,Diptera,Insecta
col_v2025,animalia,Antomidae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Antonbruuniidae,Antonbruunidae,Phyllodocida,Polychaeta
col_v2025,animalia,Antygomonidae,Semnoderidae,Kentrorhagata,Cyclorhagida
col_v2025,animalia,Antyomydae,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Anuropodidae,Parapseudidae,Tanaidacea,Malacostraca
col_v2025,animalia,Aoruridae,Thelastomatidae,Rhabditida,Chromadorea
col_v2025,animalia,Apatelodinae,Apatelodidae,Lepidoptera,Insecta
col_v2025,animalia,Aphanhysteridae,Azygiidae,Plagiorchiida,Trematoda
col_v2025,animalia,Aphanostomidae,Convolutidae,Acoela,Acoela
col_v2025,animalia,Aphelacaridae,Adelphacaridae,Sarcoptiformes,Arachnida
col_v2025,animalia,Aphidae,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphides,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphidiae,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphididen,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphidii,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphidina,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphidinen,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphiidae,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Aphisidi,Aphididae,Hemiptera,Insecta
col_v2025,animalia,Apioceratidae,Apioceridae,Diptera,Insecta
col_v2025,animalia,Apioceridae,Apioceridae,Diptera,Insecta
col_v2025,animalia,Apiophorinae,Mydidae,Diptera,Insecta
col_v2025,animalia,Aplodontidae,Aplodontiidae,Rodentia,Mammalia
col_v2025,animalia,Aplysillidae,Darwinellidae,Dendroceratida,Demospongiae
col_v2025,animalia,Apocreadiidae,Megaperidae,Plagiorchiida,Trematoda
col_v2025,animalia,Apolemiadae,Apolemiidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Apomeridae,Apioceridae,Diptera,Insecta
col_v2025,animalia,Aporrhaididae,Aporrhaidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Aporrhaiidae,Aporrhaidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Apteroperlidae,Capniidae,Plecoptera,Insecta
col_v2025,animalia,Aptyxiellidae,Nerinellidae,NA,Gastropoda
col_v2025,animalia,Aqabarellidae,Tornidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Aquillidae,Cymatiidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Arabellidae,Oenonidae,Eunicida,Polychaeta
col_v2025,animalia,Arcantipsocidae,Amphientomidae,Psocodea,Insecta
col_v2025,animalia,Archaeocumatidae,Lampropidae,Cumacea,Malacostraca
col_v2025,animalia,Archaeospiridae,Coreospiridae,NA,NA
col_v2025,animalia,Archanodontidae,Amnigeniidae,Actinodontida,Bivalvia
col_v2025,animalia,Archeonothridae,Acaronychidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Archephemeridae,Chaeteessidae,Mantodea,Insecta
col_v2025,animalia,Archidorididae,Dorididae,Doridida,Gastropoda
col_v2025,animalia,Archimonocelidae,Archimonocelididae,Proseriata,NA
col_v2025,animalia,Archiprobnidae,Archiprobnisidae,Grylloblattodea,Insecta
col_v2025,animalia,Architectomidae,Architectonicidae,NA,Gastropoda
col_v2025,animalia,Arenochalininae,Mycalidae,Poecilosclerida,Demospongiae
col_v2025,animalia,Aresconini,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Argiodidae,Holothuriidae,Holothuriida,Holothuroidea
col_v2025,animalia,Ariciidae,Orbiniidae,NA,Polychaeta
col_v2025,animalia,Aristaeidae,Aristeidae,Decapoda,Malacostraca
col_v2025,animalia,Arixeniina,Arixeniidae,Dermaptera,Insecta
col_v2025,animalia,Arixenina,Arixeniidae,Dermaptera,Insecta
col_v2025,animalia,Armadillidia,Armadillidiidae,Isopoda,Malacostraca
col_v2025,animalia,Armadillina,Armadillidae,Isopoda,Malacostraca
col_v2025,animalia,Artheneina,Artheneidae,Hemiptera,Insecta
col_v2025,animalia,Arthessidae,Volvatellidae,Sacoglossa,Gastropoda
col_v2025,animalia,Asaphidae,Psammobiidae,Cardiida,Bivalvia
col_v2025,animalia,Ascobullidae,Volvatellidae,Sacoglossa,Gastropoda
col_v2025,animalia,Ascomyzontidae,Asterocheridae,Siphonostomatoida,Copepoda
col_v2025,animalia,Asmussiidae,Asmussidae,Diplostraca,Branchiopoda
col_v2025,animalia,Aspergillidae,Penicillidae,NA,Bivalvia
col_v2025,animalia,Aspersentidae,Heteracanthocephalidae,Echinorhynchida,Palaeacanthocephala
col_v2025,animalia,Aspidobothridae,Aspidogastridae,Aspidogastrida,Trematoda
col_v2025,animalia,Astacillidae,Arcturidae,Isopoda,Malacostraca
col_v2025,animalia,Asteidae,Asteiidae,Diptera,Insecta
col_v2025,animalia,Asteiidae,Asteiidae,Diptera,Insecta
col_v2025,animalia,Asteina,Asteiidae,Diptera,Insecta
col_v2025,animalia,Asteriidae,Asteiidae,Diptera,Insecta
col_v2025,animalia,Asterophilidae,Eulimidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Asteropidae,Asteropseidae,Valvatida,Asteroidea
col_v2025,animalia,Asteroschematidae,Euryalidae,Euryalida,Ophiuroidea
col_v2025,animalia,Astiadae,Asteiidae,Diptera,Insecta
col_v2025,animalia,Astiidae,Asteiidae,Diptera,Insecta
col_v2025,animalia,Astraeidae,Faviidae,Scleractinia,Anthozoa
col_v2025,animalia,Astrangidae,Astrangiidae,Scleractinia,Anthozoa
col_v2025,animalia,Astrocharidae,Euryalidae,Euryalida,Ophiuroidea
col_v2025,animalia,Astrochelidae,Gorgonocephalidae,Euryalida,Ophiuroidea
col_v2025,animalia,Astrogorgiidae,Astrogorgiidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Asymmetronidae,Branchiostomatidae,NA,Leptocardii
col_v2025,animalia,Atemnidae,Atemnidae,Pseudoscorpiones,Arachnida
col_v2025,animalia,Atergopediidae,Novocriniidae,Harpacticoida,Copepoda
col_v2025,animalia,Athorybiadae,Agalmatidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Athorybiidae,Agalmatidae,Siphonophorae,Hydrozoa
col_v2025,animalia,Atlantidiidae,Porcellionidae,Isopoda,Malacostraca
col_v2025,animalia,Atopechinidae,Glypticidae,Arbacioida,Echinoidea
col_v2025,animalia,Atopochetidae,Pachybolidae,Spirobolida,Diplopoda
col_v2025,animalia,Atractotrematidae,Emprostiotrematidae,Plagiorchiida,Trematoda
col_v2025,animalia,Atractylidae,Bougainvilliidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Atriadopsinae,Nemestrinidae,Diptera,Insecta
col_v2025,animalia,Atthilidae,Heterodorididae,Nudibranchia,Gastropoda
col_v2025,animalia,Atubaridae,Atubariidae,NA,Pterobranchia
col_v2025,animalia,Atydidae,Haminoeidae,Cephalaspidea,Gastropoda
col_v2025,animalia,Auerbachiidae,Coccomyxidae,Bivalvulida,Myxozoa
col_v2025,animalia,Aulastraeoporidae,Heterocoeniidae,Scleractinia,Anthozoa
col_v2025,animalia,Aulopodidae,Aulopidae,Aulopiformes,Teleostei
col_v2025,animalia,Aurelianiidae,Capneidae,Actiniaria,Anthozoa
col_v2025,animalia,Auriculidae,Ellobiidae,Ellobiida,Gastropoda
col_v2025,animalia,Auroraellidae,Nerinellidae,NA,Gastropoda
col_v2025,animalia,Austrachipteriidae,Achipteriidae,Sarcoptiformes,Arachnida
col_v2025,animalia,Australomymarini,Mymaridae,Hymenoptera,Insecta
col_v2025,animalia,Austroastacidae,Parastacidae,Decapoda,Malacostraca
col_v2025,animalia,Aviculidae,Pteriidae,Ostreida,Bivalvia
col_v2025,animalia,Azotinae,Azotidae,Hymenoptera,Insecta
col_v2025,animalia,Babainidae,Babakinidae,Nudibranchia,Gastropoda
col_v2025,animalia,Bactropidae,Cleidogonidae,Chordeumatida,Diplopoda
col_v2025,animalia,Bactropodellidae,Cleidogonidae,Chordeumatida,Diplopoda
col_v2025,animalia,Bactropodidae,Cleidogonidae,Chordeumatida,Diplopoda
col_v2025,animalia,Bactroptyxidae,Ptygmatididae,NA,Gastropoda
col_v2025,animalia,Bactroptyxisidae,Ptygmatididae,NA,Gastropoda
col_v2025,animalia,Baeomorphinae,Baeomorphidae,Hymenoptera,Insecta
col_v2025,animalia,Baicalocamptidae,Canthocamptidae,Harpacticoida,Copepoda
col_v2025,animalia,Baikalocamptidae,Canthocamptidae,Harpacticoida,Copepoda
col_v2025,animalia,Balaenanemertidae,Pelagonemertidae,Polystilifera,Hoplonemertea
col_v2025,animalia,Balanoglossidae,Ptychoderidae,NA,Enteropneusta
col_v2025,animalia,Baleyopterigidae,Baleyopterygidae,Plecoptera,Insecta
col_v2025,animalia,Balkoceratidae,Plectronoceratidae,Plectronoceratida,Cephalopoda
col_v2025,animalia,Baracktrematidae,Unicaecidae,Diplostomida,Trematoda
col_v2025,animalia,Bardacoleidae,Bardocoleidae,Dermaptera,Insecta
col_v2025,animalia,Barleeidae,Barleeiidae,Littorinimorpha,Gastropoda
col_v2025,animalia,Baryheliidae,Heterocoeniidae,Scleractinia,Anthozoa
col_v2025,animalia,Baseodiscidae,Valenciniidae,Heteronemertea,Pilidiophora
col_v2025,animalia,Bathothaumatidae,Cranchiidae,Oegopsida,Cephalopoda
col_v2025,animalia,Bathyalozoontidae,Bathyalozoidae,Ctenostomatida,Gymnolaemata
col_v2025,animalia,Bathycalliacidae,Callianopsidae,Decapoda,Malacostraca
col_v2025,animalia,Bathychitonidae,Ischnochitonidae,Chitonida,Polyplacophora
col_v2025,animalia,Bathylaconidae,Alepocephalidae,Alepocephaliformes,Teleostei
col_v2025,animalia,Bathylutichtyidae,Bathylutichthyidae,Perciformes,Teleostei
col_v2025,animalia,Bathynemertidae,Protopelagonemertidae,Polystilifera,Hoplonemertea
col_v2025,animalia,Bathypeltidae,Bathysciadiidae,Cocculinida,Gastropoda
col_v2025,animalia,Bathyporidae,Madreporidae,Scleractinia,Anthozoa
col_v2025,animalia,Bathypteroidae,Ipnopidae,Aulopiformes,Teleostei
col_v2025,animalia,Bathysauropsidae,Ipnopidae,Aulopiformes,Teleostei
col_v2025,animalia,Batrachostomidae,Podargidae,Caprimulgiformes,Aves
col_v2025,animalia,Bellidea,Belliidae,Decapoda,Malacostraca
col_v2025,animalia,Bellonelladae,Alcyoniidae,Malacalcyonacea,Octocorallia
col_v2025,animalia,Belonolaimidae,Dolichodoridae,Rhabditida,Chromadorea
col_v2025,animalia,Berenicidae,Dipleurosomatidae,Leptothecata,Hydrozoa
col_v2025,animalia,Bergiidae,Parazoanthidae,Zoantharia,Anthozoa
col_v2025,animalia,Bernardinidae,Neoleptonidae,Venerida,Bivalvia
col_v2025,animalia,Bertiniidae,Nacellidae,NA,Gastropoda
col_v2025,animalia,Berytidea,Berytidae,Hemiptera,Insecta
col_v2025,animalia,Bhaleraoiidae,Sclerodistomidae,Plagiorchiida,Trematoda
col_v2025,animalia,Biancolinidae,Ampithoidae,Amphipoda,Malacostraca
col_v2025,animalia,Bicellariellidae,Bugulidae,Cheilostomatida,Gymnolaemata
col_v2025,animalia,Bicotylophoridae,Discocotylidae,Mazocraeidea,Monogenea
col_v2025,animalia,Biernatidae,Biernatiidae,Acrotretida,Lingulata
col_v2025,animalia,Bilingulidae,Pericambalidae,Spirostreptida,Diplopoda
col_v2025,animalia,Bimeridae,Bougainvilliidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Biokoviellidae,Anthogonidae,Chordeumatida,Diplopoda
col_v2025,animalia,Biporidae,Hemiuridae,Plagiorchiida,Trematoda
col_v2025,animalia,Blattelytridae,Permelytridae,Dermaptera,Insecta
col_v2025,animalia,Blattocoleidae,Elytroneuridae,Dermaptera,Insecta
col_v2025,animalia,Blattophilidae,Thelastomatidae,Rhabditida,Chromadorea
col_v2025,animalia,Blissida,Blissidae,Hemiptera,Insecta
col_v2025,animalia,Blissina,Blissidae,Hemiptera,Insecta
col_v2025,animalia,Blissinae,Blissidae,Hemiptera,Insecta
col_v2025,animalia,Blissini,Blissidae,Hemiptera,Insecta
col_v2025,animalia,Boettgerillidae,Boettgerillidae,Stylommatophora,Gastropoda
col_v2025,animalia,Bohadschiidae,Holothuriidae,Holothuriida,Holothuroidea
col_v2025,animalia,Boholiniidae,Pseudocyclopidae,Calanoida,Copepoda
col_v2025,animalia,Bolaniidae,Craspedopomatidae,Architaenioglossa,Gastropoda
col_v2025,animalia,Bolbocephalidae,Diplostomidae,Diplostomida,Trematoda
col_v2025,animalia,Bolbocephalodidae,Diplostomidae,Diplostomida,Trematoda
col_v2025,animalia,Bolbomyiidae,Bolbomyiidae,Diptera,Insecta
col_v2025,animalia,Bolinidae,Bolinopsidae,Lobata,Tentaculata
col_v2025,animalia,Bolitophilidae,Bolitophilidae,Diptera,Insecta
col_v2025,animalia,Bolitophilii,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Bonaducecytheridae,Psammocytheridae,Podocopida,Ostracoda
col_v2025,animalia,Bopyria,Bopyridae,Isopoda,Malacostraca
col_v2025,animalia,Borlasiea,Lineidae,Heteronemertea,Pilidiophora
col_v2025,animalia,Borlasiidae,Lineidae,Heteronemertea,Pilidiophora
col_v2025,animalia,Boselliidae,Plakobranchidae,Sacoglossa,Gastropoda
col_v2025,animalia,Botanophilini,Anthomyiidae,Diptera,Insecta
col_v2025,animalia,Bothrigastridae,Cyclocoelidae,Plagiorchiida,Trematoda
col_v2025,animalia,Botryllidae,Styelidae,Stolidobranchia,Ascidiacea
col_v2025,animalia,Botulidae,Hirudinellidae,Plagiorchiida,Trematoda
col_v2025,animalia,Bougainvilleae,Bougainvilliidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Brachylaimatidae,Brachylaimidae,Diplostomida,Trematoda
col_v2025,animalia,Brachyonichtyidae,Brachionichthyidae,Lophiiformes,Teleostei
col_v2025,animalia,Brachyphylliidae,Acrosmiliidae,Scleractinia,Anthozoa
col_v2025,animalia,Bradybaenidae,Camaenidae,Stylommatophora,Gastropoda
col_v2025,animalia,Brahamputrotrematidae,Lissorchiidae,Plagiorchiida,Trematoda
col_v2025,animalia,Branchinaididae,Naididae,Tubificida,Clitellata
col_v2025,animalia,Branchiocerianthidae,Corymorphidae,Anthoathecata,Hydrozoa
col_v2025,animalia,Branchiostomidae,Branchiostomatidae,NA,Leptocardii
col_v2025,animalia,Brandtothuriidae,Holothuriidae,Holothuriida,Holothuroidea
col_v2025,animalia,Brauninidae,Cyathocotylidae,Diplostomida,Trematoda
col_v2025,animalia,Brechitinae,Penicillidae,NA,Bivalvia
col_v2025,animalia,Bremochaetidae,Eremochaetidae,Diptera,Insecta
col_v2025,animalia,Briggsidae,Cladonychiidae,Opiliones,Arachnida
col_v2025,animalia,Broelemanneumatidae,Craspedosomatidae,Chordeumatida,Diplopoda
