order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,AtlanticForest_Lei11428,AreaAF.prop_Lei11428,leiMA.prop_novo_conferir,AtlanticForest_Biomas_MMA,biome,checagem,warning,loc.best
14883,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,sao matheus,NA,NA,brazil_espirito santo_sao matheus,brazil_espirito santo_sao mateus,-18.74858757,-40.02125578,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
14884,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sao miguel araguaia,NA,NA,brazil_espirito santo_sao miguel araguaia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14885,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sao roque,NA,NA,brazil_espirito santo_sao roque,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,ibge,ok,BR,ES,4955.0,3204955.0,Brazil,Espírito Santo,São Roque do Canaã,NA,NA,brazil_espirito santo_sao roque canaa,brazil_espirito santo_sao roque canaa,-19.71995163,-40.67974544,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
25646,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,São Roque do Canaã,Alto Misterioso,"Inselberg, subida Jacutinga",brazil_espirito santo_sao roque canaa_alto misterioso,brazil_espirito santo_sao roque canaa_alto misterioso,-19.79704763,-40.77492407,localidade|sublocalidade,NA,NA,NA,NA,NA,NA,NA,NA
25656,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,São Roque do Canaã,Alto Rio Perdido,NA,brazil_espirito santo_sao roque canaa_alto rio perdido,brazil_espirito santo_sao roque canaa_alto rio perdido,-19.82694435,-40.73972213,localidade,NA,NA,NA,NA,NA,NA,NA,NA
27578,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,São Roque do Canaã,Pedra dos Três Carneiros,NA,brazil_espirito santo_sao roque canaa_pedra tres carneiros,brazil_espirito santo_sao roque canaa_pedra tres carneiros,-19.76129905,-40.74022377,localidade,NA,NA,NA,NA,NA,NA,NA,NA
36618,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,São Roque do Canaã,Santa Julia,NA,brazil_espirito santo_sao roque canaa_santa julia,brazil_espirito santo_sao roque canaa_santa julia,-19.72219212,-40.72314755,locality,NA,NA,NA,NA,NA,NA,NA,NA
36619,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,São Roque do Canaã,Sao Jacinto,NA,brazil_espirito santo_sao roque canaa_sao jacinto,brazil_espirito santo_sao roque canaa_sao jacinto,-19.71840262,-40.58033414,locality,NA,NA,NA,NA,NA,NA,NA,NA
14886,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sao sebastiao,NA,NA,brazil_espirito santo_sao sebastiao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14887,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sao sebastiao belem,NA,NA,brazil_espirito santo_sao sebastiao belem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14888,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sao simao,NA,NA,brazil_espirito santo_sao simao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14889,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sao simiao,NA,NA,brazil_espirito santo_sao simiao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14890,splink_jabot,remove,BR,ES,NA,NA,Brazil,Espírito Santo,sem informacao,NA,NA,brazil_espirito santo_sem informacao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check_loc_impossible,brazil_espirito santo
14891,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,senador canedo,NA,NA,brazil_espirito santo_senador canedo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,ibge,ok,BR,ES,5002.0,3205002.0,Brazil,Espírito Santo,Serra,NA,NA,brazil_espirito santo_serra,brazil_espirito santo_serra,-20.12813249,-40.30181883,county,AtlanticForest,0.985914639,0.858515477,AtlanticForest,AtlanticForest,NA,NA,NA
14892,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,serra azul,NA,NA,brazil_espirito santo_serra azul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22657,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,APA Lagoa do Jacunem,NA,brazil_espirito santo_serra_apa lagoa jacunem,brazil_espirito santo_serra_apa lagoa jacunem,-20.150978,-40.215584,localidade,NA,NA,NA,NA,NA,NA,NA,NA
22658,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,APA Lagoa do Jacunem,NA,brazil_espirito santo_serra_apa lagoa jacunem,brazil_espirito santo_serra_apa lagoa jacunem,-20.158686,-40.22636,localidade,NA,NA,NA,NA,NA,NA,NA,NA
22659,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,APA Lagoa do Jacunem,NA,brazil_espirito santo_serra_apa lagoa jacunem,brazil_espirito santo_serra_apa lagoa jacunem,-20.161111,-40.218889,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24467,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,APA Mestre Álvaro,NA,brazil_espirito santo_serra_apa mestre alvaro,brazil_espirito santo_serra_apa mestre alvaro,-20.157849,-40.319806,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24468,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,APA Mestre Álvaro,NA,brazil_espirito santo_serra_apa mestre alvaro,brazil_espirito santo_serra_apa mestre alvaro,-20.163913,-40.327573,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24469,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,APA Mestre Álvaro,NA,brazil_espirito santo_serra_apa mestre alvaro,brazil_espirito santo_serra_apa mestre alvaro,-20.153884,-40.32508,localidade,NA,NA,NA,NA,NA,NA,NA,NA
33324,splink_jabot,127.0,BR,NA,NA,NA,Brazil,espirito santo,serra,area protecao ambiental mestre alvaro,NA,brazil_espirito santo_serra_area protecao ambiental mestre alvaro,brazil_espirito santo_serra_apa mestre alvaro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33843,splink_jabot,103.0,BR,NA,NA,NA,Brazil,espirito santo,serra,bicanga,NA,brazil_espirito santo_serra_bicanga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29501,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Calogi,NA,brazil_espirito santo_serra_calogi,brazil_espirito santo_serra_calogi,-20.06777778,-40.42222222,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
29502,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Carapina,NA,brazil_espirito santo_serra_carapina,brazil_espirito santo_serra_carapina,-20.23055556,-40.27333333,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
32295,splink_jabot,243.0,BR,NA,NA,NA,Brazil,espirito santo,serra,jacaraipe,NA,brazil_espirito santo_serra_jacaraipe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27148,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Mestre Álvaro,NA,brazil_espirito santo_serra_mestre alvaro,brazil_espirito santo_serra_mestre alvaro,-20.169925,-40.313384,localidade,NA,NA,NA,NA,NA,NA,NA,NA
27195,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Monte Mestre Álvaro,NA,brazil_espirito santo_serra_monte mestre alvaro,brazil_espirito santo_serra_monte mestre alvaro,-20.169129,-40.311923,localidade,NA,NA,NA,NA,NA,NA,NA,NA
29544,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Nova Almeida,NA,brazil_espirito santo_serra_nova almeida,brazil_espirito santo_serra_nova almeida,-20.05722222,-40.19083333,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
32368,splink_jabot,226.0,BR,NA,NA,NA,Brazil,espirito santo,serra,parque ecologico c,NA,brazil_espirito santo_serra_parque ecologico c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29558,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Queimado,NA,brazil_espirito santo_serra_queimado,brazil_espirito santo_serra_queimado,-20.16944444,-40.36472222,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
28712,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Serra,Trilha de FURNAS,NA,brazil_espirito santo_serra_trilha furnas,brazil_espirito santo_serra_trilha furnas,-20.18723993,-40.30695019,localidade,NA,NA,NA,NA,NA,NA,NA,NA
14893,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,setiba,NA,NA,brazil_espirito santo_setiba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14894,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,setiba guarapari,NA,NA,brazil_espirito santo_setiba guarapari,brazil_espirito santo_guarapari_parque estadual paulo cesar vinha,-20.603233,-40.411093,localidade,NA,NA,NA,NA,NA,NA,NA,NA
14895,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sitio dx abadia,NA,NA,brazil_espirito santo_sitio abadia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1529,ibge,ok,BR,ES,5010.0,3205010.0,Brazil,Espírito Santo,Sooretama,NA,NA,brazil_espirito santo_sooretama,brazil_espirito santo_sooretama,-19.07177567,-40.14766051,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
26413,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Estrada do Picadão,Córrego Rodrigues,brazil_espirito santo_sooretama_estrada picadao,brazil_espirito santo_sooretama_estrada picadao,-19.02708893,-40.22861708,localidade|sublocalidade,NA,NA,NA,NA,NA,NA,NA,NA
26414,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Estrada do Quirino,NA,brazil_espirito santo_sooretama_estrada quirino,brazil_espirito santo_sooretama_estrada quirino,-18.99808927,-40.12480643,localidade,NA,NA,NA,NA,NA,NA,NA,NA
26499,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Fazenda Calimã,NA,brazil_espirito santo_sooretama_fazenda calima,brazil_espirito santo_sooretama_fazenda calima,-19.049155,-40.013362,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24885,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Fazenda do Neb,NA,brazil_espirito santo_sooretama_fazenda neb,brazil_espirito santo_sooretama_fazenda neb,-19.085706,-40.178992,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24888,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Fazenda Rochedo,NA,brazil_espirito santo_sooretama_fazenda rochedo,brazil_espirito santo_sooretama_fazenda rochedo,-19.146272,-40.123181,localidade,NA,NA,NA,NA,NA,NA,NA,NA
22663,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,REBIO de Sooretama,NA,brazil_espirito santo_sooretama_rebio sooretama,brazil_espirito santo_sooretama_rebio sooretama,-19.016645,-40.122508,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24893,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,REBIO de Sooretama,NA,brazil_espirito santo_sooretama_rebio sooretama,brazil_espirito santo_sooretama_rebio sooretama,-19.002807,-40.125606,localidade,NA,NA,NA,NA,NA,NA,NA,NA
25460,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,REBIO de Sooretama,NA,brazil_espirito santo_sooretama_rebio sooretama,brazil_espirito santo_sooretama_rebio sooretama,-19.020756,-40.252447,localidade,NA,NA,NA,NA,NA,NA,NA,NA
27906,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Reserva Biológica de Sooretama,NA,brazil_espirito santo_sooretama_reserva biologica sooretama,brazil_espirito santo_sooretama_reserva biologica sooretama,-19.01356,-40.130538,localidade,NA,NA,NA,NA,NA,NA,NA,NA
24883,treeco,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Sooretama,Reserva Natural da Companhia Vale do Rio Doce S.A.,NA,brazil_espirito santo_sooretama_reserva natural companhia vale rio doce s.a,brazil_espirito santo_sooretama_reserva natural companhia vale rio doce s.a,-19.133278,-40.075042,localidade,NA,NA,NA,NA,NA,check_loc_string?,check_loc_impossible,brazil_espirito santo_sooretama_reserva natural companhia vale rio doce s
14896,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,soorotema,NA,NA,brazil_espirito santo_soorotema,brazil_espirito santo_sooretama,-19.07177567,-40.14766051,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
14897,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,soretama,NA,NA,brazil_espirito santo_soretama,brazil_espirito santo_sooretama,-19.07177567,-40.14766051,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
14898,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,ssoretama,NA,NA,brazil_espirito santo_ssoretama,brazil_espirito santo_sooretama,-19.07177567,-40.14766051,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
14899,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sul estado,NA,NA,brazil_espirito santo_sul estado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14900,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,sumidouro,NA,NA,brazil_espirito santo_sumidouro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14901,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,tajai,NA,NA,brazil_espirito santo_tajai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14902,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,tapirai,NA,NA,brazil_espirito santo_tapirai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14903,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,teofilo otoni,NA,NA,brazil_espirito santo_teofilo otoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14904,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,teresina goias,NA,NA,brazil_espirito santo_teresina goias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14905,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,tiradente,NA,NA,brazil_espirito santo_tiradente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14906,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,tiradentes,NA,NA,brazil_espirito santo_tiradentes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14907,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,trindade,NA,NA,brazil_espirito santo_trindade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14908,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,trombas,NA,NA,brazil_espirito santo_trombas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14909,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,turvania,NA,NA,brazil_espirito santo_turvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14910,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,ubu,NA,NA,brazil_espirito santo_ubu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14911,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,umbu,NA,NA,brazil_espirito santo_umbu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14912,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,uruaacu,NA,NA,brazil_espirito santo_uruaacu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14913,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,vale colibris,NA,NA,brazil_espirito santo_vale colibris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14914,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,vale pancas,NA,NA,brazil_espirito santo_vale pancas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14915,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,valerio,NA,NA,brazil_espirito santo_valerio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14916,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,valsugana velha,NA,NA,brazil_espirito santo_valsugana velha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,ibge,ok,BR,ES,5036.0,3205036.0,Brazil,Espírito Santo,Vargem Alta,NA,NA,brazil_espirito santo_vargem alta,brazil_espirito santo_vargem alta,-20.6465685,-41.00422849,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
36620,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Vargem Alta,Alto Castelinho,NA,brazil_espirito santo_vargem alta_alto castelinho,brazil_espirito santo_vargem alta_alto castelinho,-20.50561996,-40.99861509,locality,NA,NA,NA,NA,NA,NA,NA,NA
36621,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Vargem Alta,Jacigu,NA,brazil_espirito santo_vargem alta_jacigu,brazil_espirito santo_vargem alta_jacigu,-20.75709442,-41.01072122,locality,NA,NA,NA,NA,NA,NA,NA,NA
36622,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Vargem Alta,Prosperidade,NA,brazil_espirito santo_vargem alta_prosperidade,brazil_espirito santo_vargem alta_prosperidade,-20.67069117,-41.05314342,locality,NA,NA,NA,NA,NA,NA,NA,NA
36623,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Vargem Alta,Sao Jose Fruteiras,NA,brazil_espirito santo_vargem alta_sao jose fruteiras,brazil_espirito santo_vargem alta_sao jose fruteiras,-20.59007352,-41.01725289,locality,NA,NA,NA,NA,NA,NA,NA,NA
14917,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,vargem grande,NA,NA,brazil_espirito santo_vargem grande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14918,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,varzea goias,NA,NA,brazil_espirito santo_varzea goias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14919,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,venda nova,NA,NA,brazil_espirito santo_venda nova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14920,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,venda nova emigrante,NA,NA,brazil_espirito santo_venda nova emigrante,brazil_espirito santo_venda nova imigrante,-20.37090474,-41.13969664,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
14921,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,venda nova imigante,NA,NA,brazil_espirito santo_venda nova imigante,brazil_espirito santo_venda nova imigrante,-20.37090474,-41.13969664,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
1531,ibge,ok,BR,ES,5069.0,3205069.0,Brazil,Espírito Santo,Venda Nova do Imigrante,NA,NA,brazil_espirito santo_venda nova imigrante,brazil_espirito santo_venda nova imigrante,-20.37090474,-41.13969664,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
33157,splink_jabot,137.0,BR,NA,NA,NA,Brazil,espirito santo,venda nova imigrante,alto bananal,NA,brazil_espirito santo_venda nova imigrante_alto bananal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32492,splink_jabot,205.0,BR,NA,NA,NA,Brazil,espirito santo,venda nova imigrante,alto caxixe,NA,brazil_espirito santo_venda nova imigrante_alto caxixe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32779,splink_jabot,169.0,BR,NA,NA,NA,Brazil,espirito santo,venda nova imigrante,mata fria,NA,brazil_espirito santo_venda nova imigrante_mata fria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36624,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Venda Nova do Imigrante,Sao Joao Vicosa,NA,brazil_espirito santo_venda nova imigrante_sao joao vicosa,brazil_espirito santo_venda nova imigrante_sao joao vicosa,-20.34741042,-41.18297457,locality,NA,NA,NA,NA,NA,NA,NA,NA
28682,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Venda Nova do Imigrante,torre de TV,NA,brazil_espirito santo_venda nova imigrante_torre tv,brazil_espirito santo_venda nova imigrante_torre tv,-20.307699,-41.136082,localidade,NA,NA,NA,NA,NA,NA,NA,NA
14922,splink_jabot,ok,BR,ES,NA,NA,Brazil,Espírito Santo,venda novo imigrante,NA,NA,brazil_espirito santo_venda novo imigrante,brazil_espirito santo_venda nova imigrante,-20.37090474,-41.13969664,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
1532,gadm,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Viana,NA,NA,brazil_espirito santo_viana,brazil_espirito santo_viana,-20.40125351,-40.51314823,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
36625,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Viana,Aracatiba,NA,brazil_espirito santo_viana_aracatiba,brazil_espirito santo_viana_aracatiba,-20.45078574,-40.54698738,locality,NA,NA,NA,NA,NA,NA,NA,NA
28621,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Viana,São Paulo de Cima,NA,brazil_espirito santo_viana_sao paulo cima,brazil_espirito santo_viana_sao paulo cima,-20.310961,-40.543667,localidade,NA,NA,NA,NA,NA,NA,NA,NA
14923,splink_jabot,check,BR,NA,NA,NA,Brazil,Espírito Santo,vila boa,NA,NA,brazil_espirito santo_vila boa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14924,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,vila coelho,NA,NA,brazil_espirito santo_vila coelho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,ibge,ok,BR,ES,5150.0,3205150.0,Brazil,Espírito Santo,Vila Pavão,NA,NA,brazil_espirito santo_vila pavao,brazil_espirito santo_vila pavao,-18.61403399,-40.62716942,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
25744,cncflora,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Vila Pavão,Barra da Rapadura,NA,brazil_espirito santo_vila pavao_barra rapadura,brazil_espirito santo_vila pavao_barra rapadura,-18.70722684,-40.59305597,localidade,NA,NA,NA,NA,NA,NA,NA,NA
14925,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,vila propicio,NA,NA,brazil_espirito santo_vila propicio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14926,splink_jabot,check,BR,ES,NA,NA,Brazil,Espírito Santo,vila riacho,NA,NA,brazil_espirito santo_vila riacho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,ibge,ok,BR,ES,5176.0,3205176.0,Brazil,Espírito Santo,Vila Valério,NA,NA,brazil_espirito santo_vila valerio,brazil_espirito santo_vila valerio,-18.96634388,-40.3309493,county,AtlanticForest,1.0,1.0,AtlanticForest,AtlanticForest,NA,NA,NA
36626,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Vila Valério,Jurama,NA,brazil_espirito santo_vila valerio_jurama,brazil_espirito santo_vila valerio_jurama,-18.97501059,-40.29906045,locality,NA,NA,NA,NA,NA,NA,NA,NA
29535,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Vila Valério,Juruma,NA,brazil_espirito santo_vila valerio_juruma,brazil_espirito santo_vila valerio_juruma,-18.99,-40.27333333,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
36627,gadm_new,ok? ver grafia correta do NAME_3,NA,NA,NA,NA,Brazil,Espírito Santo,Vila Valério,Sao Jorge Barra Seca,NA,brazil_espirito santo_vila valerio_sao jorge barra seca,brazil_espirito santo_vila valerio_sao jorge barra seca,-18.8880556,-40.29907548,locality,NA,NA,NA,NA,NA,NA,NA,NA
1535,ibge,ok,BR,ES,5200.0,3205200.0,Brazil,Espírito Santo,Vila Velha,NA,NA,brazil_espirito santo_vila velha,brazil_espirito santo_vila velha,-20.43399621,-40.37858919,county,AtlanticForest,0.964359084,0.639352136,AtlanticForest,AtlanticForest,NA,NA,NA
29494,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Vila Velha,Argolas,NA,brazil_espirito santo_vila velha_argolas,brazil_espirito santo_vila velha_argolas,-20.32722222,-40.33805556,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
32469,splink_jabot,208.0,BR,NA,NA,NA,Brazil,espirito santo,vila velha,barra jucu,NA,brazil_espirito santo_vila velha_barra jucu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29516,ibge,ok,BR,ES,NA,NA,Brazil,Espírito Santo,Vila Velha,Ibes,NA,brazil_espirito santo_vila velha_ibes,brazil_espirito santo_vila velha_ibes,-20.34972222,-40.31527778,distrito|vila,NA,NA,NA,NA,NA,NA,NA,NA
31711,splink_jabot,check,BR,NA,NA,NA,Brazil,Espírito Santo,vila velha,interlagos,NA,brazil_espirito santo_vila velha_interlagos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
