order,source,status,author.ID,name,variant.name,author.name,author.abbrev,standard.name,full.name,geog.author,geog.collector,tax,tax.rank,tax.obs,full.name1,tdwg.name,last.name,finger.print,family1,obs,tax.kingdom,tax.phylum,tax.class,tax.order,email,orcid,raw_data
2481,huh,ok,94755.0,"Achille, Frederic","Achille, F.",Achille,NA,F. Achille,"Achille, Frederic",New Caledonia; Vanuatu,NA,Rubiaceae,NA,NA,Frederic Achille,"Achille, F.",achille,acefhill,Rubiaceae,NA,plantae,NA,NA,NA,NA,NA,NA
11482,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cupressaceae?,NA,NA,NA,"Achuff, P.L.",achuff,NA,231.0,NA,plantae,NA,NA,NA,NA,NA,NA
12087,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ericaceae?,NA,NA,NA,"Achuff, P.L.",achuff,NA,184.0,NA,plantae,NA,NA,NA,NA,NA,NA
13902,gbif_GSG,to_check_median_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinaceae?,NA,NA,NA,"Achuff, P.L.",achuff,NA,723.0,NA,plantae,NA,NA,NA,NA,NA,NA
6685,aspt,ok,NA,NA,NA,NA,NA,NA,NA,USA,NA,Asteraceae,NA,Cirsium,Jennifer Ackerfield,"Ackerfield, J.",ackerfield,acdeefijklr,Asteraceae (Cirsium),NA,plantae,NA,NA,NA,NA,NA,NA
1814,huh,ok,6354.0,"Ackerman, James David",James David Ackerman,Ackerman,Ackerman,J. D. Ackerman,"Ackerman, James David",USA,Colombia; Puerto Rico; USA,Orchidaceae,NA,NA,James David Ackerman,"Ackerman, J.D.",ackerman,aacdejkmnr,[author note: UPR: Orchidaceae ecology and systematics] [collector note: UPRRP] Example of Name Published: Piperia candida Rand.Morgan & Ackerman in Lindleyana 5(4): 207. 1990,NA,plantae,NA,NA,NA,NA,NA,NA
11715,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equisetaceae?,NA,NA,NA,"Acock, P.J.",acock,NA,182.0,NA,plantae,NA,NA,NA,NA,NA,NA
14589,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae?,NA,NA,NA,"Acosta, L.",acosta,NA,182.0,NA,plantae,NA,NA,NA,NA,NA,NA
9039,https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,Argentina,NA,NA,NA,NA,Nicolás Rojas Acosta,"Acosta, N.R.",acosta,aacnorst,NA,NA,plantae,NA,NA,NA,NA,NA,NA
7166,herbaria,ok,64241.0,"Castellanos, Salvador Acosta",Salvador Acosta Castellanos,S. A. Castellanos,S. A. Cast.,S. A. Castellanos,"Castellanos, Salvador Acosta",Mexico,NA,Acanthaceae,NA,NA,Salvador Acosta Castellanos,"Acosta, S.",acosta,aacosst,217.0,NA,plantae,NA,NA,NA,NA,NA,NA
5965,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Bignoniaceae,NA,Handroanthus,Luiz Antonio Acra,"Acra, L.A.",acra,aaaclr,Bignoniaceae (Handroanthus),NA,plantae,NA,NA,NA,NA,NA,NA
13042,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loasaceae?,NA,NA,NA,"Acuna, R.",acuna,NA,251.0,NA,plantae,NA,NA,NA,NA,NA,NA
1815,huh,ok,28246.0,"Adams, Bryan Roger",Bryan Roger Adams,B. R. Adams,B. R. Adams,B. R. Adams,"Adams, Bryan Roger",USA; Zimbabwe,Belize; USA; Zimbabwe,Orchidaceae,NA,NA,Bryan Roger Adams,"Adams, B.R.",adams,aabdmrs,"[author note: Herbarium and types: K, WIS. Orchidaceae] [collector note: K, WIS]",NA,plantae,NA,NA,NA,NA,NA,NA
11559,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyperaceae?,NA,NA,NA,"Adams, C.D.",adams,NA,413.0,NA,plantae,NA,NA,NA,NA,NA,NA
14518,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae?,NA,NA,NA,"Adams, C.D.",adams,NA,304.0,NA,plantae,NA,NA,NA,NA,NA,NA
6278,aspt,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,USA,NA,NA,NA,NA,Jesse Adams,"Adams, J.",adams,aadjms,Vascular plant systematics.,NA,plantae,NA,NA,NA,NA,NA,NA
1816,huh,ok,5550.0,"Adams, Ralph M.","Adams, R. M.",R. M. Adams,R.M.Adams,Ralph M. Adams,"Adams, Ralph M.",USA,Ecuador; USA,Orchidaceae,NA,NA,Ralph M. Adams,"Adams, R.M.",adams,aadmmrs,"[author note: Orchidaceae] [collector note: col. with C. H. Dodson & N. H. Williams: SEL; col. with R. P. Sauleda, P. H. Adams & D. S. Correll: AMES, K, NY, SEL, US]",NA,plantae,NA,NA,NA,NA,NA,NA
4270,huh,ok,5550.0,"Adams, Ralph M.",Ralph M. Adams,R. M. Adams,R.M.Adams,Ralph M. Adams,"Adams, Ralph M.",USA,Ecuador; USA,Orchidaceae,NA,NA,Ralph M. Adams,"Adams, R.M.",adams,aadmmrs,"[author note: Orchidaceae] [collector note: col. with C. H. Dodson & N. H. Williams: SEL; col. with R. P. Sauleda, P. H. Adams & D. S. Correll: AMES, K, NY, SEL, US]",NA,plantae,NA,NA,NA,NA,NA,NA
1057,huh,ok,20935.0,"Adams, Robert P.",Robert P. Adams,R. P. Adams,R. P. Adams,R. P. Adams,"Adams, Robert P.",USA,Dominican Republic; Mexico; USA,Cupressaceae,NA,NA,Robert P. Adams,"Adams, R.P.",adams,aadmprs,"[author note: BAYLU; Cupressaceae (Juniperus)] [collector note: BAYLU, CS, MO, TEX]",NA,plantae,NA,NA,NA,NA,NA,NA
2128,huh,ok,74505.0,"Adams, Robert Perry",Robert Perry Adams,R. Adams,R. Adams,R. Adams,"Adams, Robert Perry",USA,NA,Poaceae,NA,NA,Robert Perry Adams,"Adams, R.P.",adams,aadmprs,[author note: Poaceae],NA,plantae,NA,NA,NA,NA,NA,NA
12756,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypericaceae?,NA,NA,NA,"Adams, W.P.",adams,NA,282.0,NA,plantae,NA,NA,NA,NA,NA,NA
2569,huh,ok,33473.0,"Adema, Fredericus Arnoldus Constantin Basil",Frits Adema,Adema,Adema,F. A. C. B. Adema,"Adema, Fredericus Arnoldus Constantin Basil",Netherlands,Netherlands,Sapindaceae,NA,NA,Fredericus Arnoldus Constantin Basil Adema,"Adema, F.",adema,aadefm,[author note: Herbarium and types: L. Malesian Sapindaceae] [collector note: L],NA,plantae,NA,NA,NA,NA,NA,NA
2568,huh,ok,33473.0,"Adema, Fredericus Arnoldus Constantin Basil",Frits Adema,Adema,Adema,F. A. C. B. Adema,"Adema, Fredericus Arnoldus Constantin Basil",Netherlands,Netherlands,Sapindaceae,NA,NA,Fredericus Arnoldus Constantin Basil Adema,"Adema, F.A.C.B.",adema,aaabcdefm,[author note: Herbarium and types: L. Malesian Sapindaceae] [collector note: L],NA,plantae,NA,NA,NA,NA,NA,NA
9764,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amaranthaceae?,NA,NA,NA,"Adjustment, N.",adjustment,NA,255.0,NA,plantae,NA,NA,NA,NA,NA,NA
10364,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"Adjustment, N.",adjustment,NA,340.0,NA,plantae,NA,NA,NA,NA,NA,NA
11356,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cornaceae?,NA,NA,NA,"Adjustment, N.",adjustment,NA,373.0,NA,plantae,NA,NA,NA,NA,NA,NA
11910,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ericaceae?,NA,NA,NA,"Adjustment, N.",adjustment,NA,339.0,NA,plantae,NA,NA,NA,NA,NA,NA
12437,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fagaceae?,NA,NA,NA,"Adjustment, N.",adjustment,NA,362.0,NA,plantae,NA,NA,NA,NA,NA,NA
3415,huh,ok,32082.0,"Adylov, T. A.",T. A. Adylov,Adylov,Adylov,T. A. Adylov,"Adylov, T. A.",Russia,Uzbekistan,Caryophyllaceae,NA,Alsinoideae,T. A. Adylov,"Adylov, T.A.",adylov,aadlotvy,"[author note: TASH: Zygophyllaceae, Caryophyllaceae-Alsinoideae, Potentilla, Lamiaceae-Eremostachys and Phlomis] [collector note: TASH]",NA,plantae,NA,NA,NA,NA,NA,NA
3416,huh,ok,32082.0,"Adylov, T. A.",T. A. Adylov,Adylov,Adylov,T. A. Adylov,"Adylov, T. A.",Russia,Uzbekistan,Lamiaceae,NA,Eremostachys,T. A. Adylov,"Adylov, T.A.",adylov,aadlotvy,"[author note: TASH: Zygophyllaceae, Caryophyllaceae-Alsinoideae, Potentilla, Lamiaceae-Eremostachys and Phlomis] [collector note: TASH]",NA,plantae,NA,NA,NA,NA,NA,NA
950,huh,ok,32082.0,"Adylov, T. A.",T. A. Adylov,Adylov,Adylov,T. A. Adylov,"Adylov, T. A.",Russia,Uzbekistan,Zygophyllaceae,NA,NA,T. A. Adylov,"Adylov, T.A.",adylov,aadlotvy,"[author note: TASH: Zygophyllaceae, Caryophyllaceae-Alsinoideae, Potentilla, Lamiaceae-Eremostachys and Phlomis] [collector note: TASH]",NA,plantae,NA,NA,NA,NA,NA,NA
6355,aspt,ok,NA,NA,NA,NA,NA,NA,NA,Spain,NA,Geraniaceae,NA,NA,Carlos Aedo,"Aedo, C.",aedo,acdeo,Geraniaceae,NA,plantae,NA,NA,NA,NA,NA,NA
11575,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyperaceae?,NA,NA,NA,"Affonso, R.",affonso,NA,176.0,NA,plantae,NA,NA,NA,NA,NA,NA
10231,gbif_GSG,to_check_median_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"Afghan, G.",afghan,NA,595.0,NA,plantae,NA,NA,NA,NA,NA,NA
12637,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fagaceae?,NA,NA,NA,"Afghan, G.",afghan,NA,165.0,NA,plantae,NA,NA,NA,NA,NA,NA
12944,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamiaceae?,NA,NA,NA,"Afghan, G.",afghan,NA,190.0,NA,plantae,NA,NA,NA,NA,NA,NA
14416,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhamnaceae?,NA,NA,NA,"Afghan, G.",afghan,NA,283.0,NA,plantae,NA,NA,NA,NA,NA,NA
294,huh,ok,21453.0,"Agnew, Andrew David Quentin",A. Agnew,Agnew,Agnew,A. D. Q. Agnew,"Agnew, Andrew David Quentin",NA,NA,Asteraceae,NA,NA,Andrew David Quentin Agnew,"Agnew, A.",agnew,aaegnw,"[author note: Herbarium and type: CARM. Flora of Kenya, Conyza, Asteraceae] [collector note: ABS]",NA,plantae,NA,NA,NA,NA,NA,NA
293,huh,ok,21453.0,"Agnew, Andrew David Quentin",A. Agnew,Agnew,Agnew,A. D. Q. Agnew,"Agnew, Andrew David Quentin",NA,NA,Asteraceae,NA,NA,Andrew David Quentin Agnew,"Agnew, A.D.Q.",agnew,aadegnqw,"[author note: Herbarium and type: CARM. Flora of Kenya, Conyza, Asteraceae] [collector note: ABS]",NA,plantae,NA,NA,NA,NA,NA,NA
9175,https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Venezuela,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,Venezuela,NA,NA,NA,NA,Getulio Agostini,"Agostini, G.",agostini,aggiinost,NA,NA,plantae,NA,NA,NA,NA,NA,NA
9206,huh,ok,8895.0,"Agra, Maria de F tima",Maria de F tima Agra,Agra,Agra,M. F. Agra,"Agra, Maria de F tima",Brazil,Brazil,Solanaceae,NA,NA,Maria de Fátima Agra,"Agra, M.",agra,aagmr,"Example of Name Published: Solanum paraibanum Agra (1992). [author note: JPB; Solanaceae] [collector note: Para¡ba: JPB, K, MO, PEURF]",NA,plantae,NA,NA,NA,NA,NA,NA
2620,huh,ok,8895.0,"Agra, Maria de F tima",Maria de F tima Agra,Agra,Agra,M. F. Agra,"Agra, Maria de F tima",Brazil,Brazil,Solanaceae,NA,NA,Maria de Fátima Agra,"Agra, M.F.",agra,aafgmr,"Example of Name Published: Solanum paraibanum Agra (1992). [author note: JPB; Solanaceae] [collector note: Para¡ba: JPB, K, MO, PEURF]",NA,plantae,NA,NA,NA,NA,NA,NA
2326,huh,ok,62463.0,"Rugolo de Agrasar, Sulma E.",Zulma E. R£golo de Agrasar,R£golo,R£golo,R£golo,"Rugolo de Agrasar, Sulma (Zulma) E.",Argentina,NA,Poaceae,NA,NA,Sulma (Zulma) E. Rugolo de Agrasar,"Agrasar, S.E.R.",agrasar,aaaegrrrss,[author note: SI; Poaceae],NA,plantae,NA,NA,NA,NA,NA,NA
2327,huh,ok,62463.0,"Rugolo de Agrasar, Sulma E.",Zulma E. R£golo de Agrasar,R£golo,R£golo,R£golo,"Rugolo de Agrasar, Sulma (Zulma) E.",Argentina,NA,Poaceae,NA,NA,Sulma (Zulma) E. Rugolo de Agrasar,"Agrasar, Z.E.R.",agrasar,aaaegrrrsz,[author note: SI; Poaceae],NA,plantae,NA,NA,NA,NA,NA,NA
9788,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amaranthaceae?,NA,NA,NA,"Agudelo, C.",agudelo,NA,179.0,NA,plantae,NA,NA,NA,NA,NA,NA
9759,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amaranthaceae?,NA,NA,NA,"Agudelo, C.A.",agudelo,NA,316.0,NA,plantae,NA,NA,NA,NA,NA,NA
15404,gbif_GSG,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urticaceae,NA,NA,Daniel Praia Portela de Aguiar,"Aguiar, D.P.P.",aguiar,NA,1450.0,NA,plantae,NA,NA,NA,NA,NA,NA
10265,gbif_GSG,to_check_median_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asteraceae?,NA,NA,NA,"Aguiar, F.",aguiar,NA,510.0,NA,plantae,NA,NA,NA,NA,NA,NA
11726,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equisetaceae?,NA,NA,NA,"Aguiar, F.",aguiar,NA,170.0,NA,plantae,NA,NA,NA,NA,NA,NA
14669,gbif_GSG,to_check_median_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salicaceae?,NA,NA,NA,"Aguiar, F.",aguiar,NA,509.0,NA,plantae,NA,NA,NA,NA,NA,NA
15311,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solanaceae?,NA,NA,NA,"Aguiar, F.",aguiar,NA,170.0,NA,plantae,NA,NA,NA,NA,NA,NA
9207,https://pt.wikipedia.org/wiki/Categoria:Bot%C3%A2nicos_do_Brasil,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,Izonete de Jesus Araujo Aguiar,"Aguiar, I.J.A.",aguiar,aaagiijru,NA,NA,plantae,NA,NA,NA,NA,NA,NA
6190,rbh,ok,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,Myrtaceae,NA,NA,Osny Tadeu de Aguiar,"Aguiar, O.T.",aguiar,aagiortu,Myrtaceae,NA,plantae,NA,NA,NA,NA,NA,NA
1587,huh,ok,73374.0,"Fuertes, Javier",Javier Fuertes Aguilar,Fuertes,Fuertes,Fuertes,"Fuertes, Javier",Spain,NA,Malvaceae,NA,NA,Javier Fuertes,"Aguilar, J.F.",aguilar,aafgijlru,[author note: Malvaceae; MA],NA,plantae,NA,NA,NA,NA,NA,NA
14587,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae?,NA,NA,NA,"Aguilar, R.",aguilar,NA,183.0,NA,plantae,NA,NA,NA,NA,NA,NA
9987,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arecaceae?,NA,NA,NA,"Aguilar, R.I.",aguilar,NA,222.0,NA,plantae,NA,NA,NA,NA,NA,NA
1817,huh,ok,42401.0,"Aguirre-Olavarrieta, Ignacio","Aguirre-Olavarrieta, I.",Aguirre-Olavarrieta,Aguirre-Olav.,I. Aguirre-Olavarrieta,"Aguirre-Olavarrieta, Ignacio",Mexico,Mexico,Orchidaceae,NA,NA,Ignacio Aguirre-Olavarrieta,"Aguirre-Olavarrieta, I.",aguirre-olavarrieta,aaaaeegiiilorrrrtuv,[author note: Orchidaceae] [collector note: AMO],NA,plantae,NA,NA,NA,NA,NA,NA
4271,huh,ok,42401.0,"Aguirre-Olavarrieta, Ignacio",Igancio Aguirre-Olavarrieta,Aguirre-Olavarrieta,Aguirre-Olav.,I. Aguirre-Olavarrieta,"Aguirre-Olavarrieta, Ignacio",Mexico,Mexico,Orchidaceae,NA,NA,Ignacio Aguirre-Olavarrieta,"Aguirre-Olavarrieta, I.",aguirre-olavarrieta,aaaaeegiiilorrrrtuv,[author note: Orchidaceae] [collector note: AMO],NA,plantae,NA,NA,NA,NA,NA,NA
15665,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viburnaceae?,NA,NA,NA,"Ahles, H.E.",ahles,NA,167.0,NA,plantae,NA,NA,NA,NA,NA,NA
608,huh,ok,63460.0,"Ahrendt, Leslie Walter Allen",Leslie Walter Allen Ahrendt,Ahrendt,Ahrendt,Ahrendt,"Ahrendt, Leslie Walter Allen",NA,NA,Berberidaceae,NA,NA,Leslie Walter Allen Ahrendt,"Ahrendt, L.W.A.",ahrendt,aadehlnrtw,[author note: Berberidaceae],NA,plantae,NA,NA,NA,NA,NA,NA
5374,huh,ok,38721.0,"Ahumada, Luisa Zulema",L. Zulema Ahumada,Ahumada,Ahumada,L. Z. Ahumada,"Ahumada, Luisa Zulema",Argentina,Argentina,Aristolochiaceae,NA,NA,Luisa Zulema Ahumada,Ahumada,ahumada,aaadhmu,"[author note: Herbarium and types: CTESN; additional material at C, F, MO. Aristolochiaceae, Euphorbiaceae] [collector note: CTESN]",NA,plantae,NA,NA,NA,NA,NA,NA
5375,huh,ok,38721.0,"Ahumada, Luisa Zulema",Luisa Zulema Ahumada,Ahumada,Ahumada,L. Z. Ahumada,"Ahumada, Luisa Zulema",Argentina,Argentina,Euphorbiaceae,NA,NA,Luisa Zulema Ahumada,Ahumada,ahumada,aaadhmu,"[author note: Herbarium and types: CTESN; additional material at C, F, MO. Aristolochiaceae, Euphorbiaceae] [collector note: CTESN]",NA,plantae,NA,NA,NA,NA,NA,NA
3656,huh,ok,38721.0,"Ahumada, Luisa Zulema",Luisa Zulema Ahumada,Ahumada,Ahumada,L. Z. Ahumada,"Ahumada, Luisa Zulema",Argentina,Argentina,Aristolochiaceae,NA,NA,Luisa Zulema Ahumada,"Ahumada, L.",ahumada,aaadhlmu,"[author note: Herbarium and types: CTESN; additional material at C, F, MO. Aristolochiaceae, Euphorbiaceae] [collector note: CTESN]",NA,plantae,NA,NA,NA,NA,NA,NA
5373,huh,ok,38721.0,"Ahumada, Luisa Zulema",L. Zulema Ahumada,Ahumada,Ahumada,L. Z. Ahumada,"Ahumada, Luisa Zulema",Argentina,Argentina,Euphorbiaceae,NA,NA,Luisa Zulema Ahumada,"Ahumada, L.",ahumada,aaadhlmu,"[author note: Herbarium and types: CTESN; additional material at C, F, MO. Aristolochiaceae, Euphorbiaceae] [collector note: CTESN]",NA,plantae,NA,NA,NA,NA,NA,NA
1134,huh,ok,38721.0,"Ahumada, Luisa Zulema","Ahumada, L. Z.",Ahumada,Ahumada,L. Z. Ahumada,"Ahumada, Luisa Zulema",Argentina,Argentina,Aristolochiaceae,NA,NA,Luisa Zulema Ahumada,"Ahumada, L.Z.",ahumada,aaadhlmuz,"[author note: Herbarium and types: CTESN; additional material at C, F, MO. Aristolochiaceae, Euphorbiaceae] [collector note: CTESN]",NA,plantae,NA,NA,NA,NA,NA,NA
3655,huh,ok,38721.0,"Ahumada, Luisa Zulema","Ahumada, L. Z.",Ahumada,Ahumada,L. Z. Ahumada,"Ahumada, Luisa Zulema",Argentina,Argentina,Euphorbiaceae,NA,NA,Luisa Zulema Ahumada,"Ahumada, L.Z.",ahumada,aaadhlmuz,"[author note: Herbarium and types: CTESN; additional material at C, F, MO. Aristolochiaceae, Euphorbiaceae] [collector note: CTESN]",NA,plantae,NA,NA,NA,NA,NA,NA
2482,huh,ok,61916.0,"Aiello, Annette",Annette Aiello,Aiello,Aiello,Aiello,"Aiello, Annette",Costa Rica; Panama; USA,NA,Rubiaceae,NA,NA,Annette Aiello,"Aiello, A.",aiello,aaeillo,[author note: Rubiaceae (Portlandia: fl. 1979); entomologist at STRI],NA,plantae,NA,NA,NA,NA,NA,NA
2129,huh,ok,31221.0,"Aiken, Susan G.",Susan G. Aiken,S. G. Aiken,S. G. Aiken,S. G. Aiken,"Aiken, Susan G.",Canada,Canada,Poaceae,NA,NA,Susan G. Aiken,"Aiken, S.G.",aiken,aegikns,[author note: CAN; Poaceae] [collector note: CAN],NA,plantae,NA,NA,NA,NA,NA,NA
7195,herbaria,ok,1196.0,"Leeuwenberg, Anthonius Josephus Maria",Anthonius Josephus Maria Leeuwenberg,Leeuwenberg,Leeuwenb.,A. J. M. Leeuwenberg,"Leeuwenberg, Anthonius Josephus Maria",Netherlands,NA,Apocynaceae,NA,NA,Anthonius Josephus Maria Leeuwenberg,"Ajm, L.",ajm,ajlm,1699.0,NA,plantae,NA,NA,NA,NA,NA,NA
7133,flora_neotropica,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cecropiaceae,NA,"Coussapoa, Pourouma",Reinier W. A. P. Akkermans,"Akkermans, R.W.A.P.",akkermans,aaaekkmnprrsw,"Cecropiaceae (Coussapoa, Pourouma)",NA,plantae,NA,NA,NA,NA,NA,NA
7995,herbaria,ok,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urticaceae,NA,NA,Reinier W. A. P. Akkermans,"Akkermans, R.W.A.P.",akkermans,aaaekkmnprrsw,Urticaceae,NA,plantae,NA,NA,NA,NA,NA,NA
6367,aspt,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,USA,NA,NA,NA,NA,Mohannad Al-Saghir,"Al-Saghir, M.",al-saghir,aaghilmrs,Molecular systematics & plant evolution.,NA,plantae,NA,NA,NA,NA,NA,NA
677,huh,ok,43806.0,"Al-Shehbaz, Ihsan Ali",Ihsan Ali Al-Shehbaz,Al-Shehbaz,Al-Shehbaz,I. A. Al-Shehbaz,"Al-Shehbaz, Ihsan Ali",Iraq; USA,USA,Brassicaceae,NA,NA,Ihsan Ali Al-Shehbaz,"Al-Shehbaz, I.A.",al-shehbaz,aaabehhilsz,"[author note: GH, MO: Brassicaceae; flora of China] [collector note: MO]",NA,plantae,NA,NA,NA,NA,NA,NA
6499,aspt,ok,NA,NA,NA,NA,NA,NA,NA,Germany,NA,Ericaceae,NA,Rhododendron,Dirk C. Albach,"Albach, D.C.",albach,aabccdhl,Rhododendron,NA,plantae,NA,NA,NA,NA,NA,NA
6498,aspt,ok,NA,NA,NA,NA,NA,NA,NA,Germany,NA,Plantaginaceae,NA,NA,Dirk C. Albach,"Albach, D.C.",albach,aabccdhl,Plantaginaceae,NA,plantae,NA,NA,NA,NA,NA,NA
6500,aspt,ok,NA,NA,NA,NA,NA,NA,NA,Germany,NA,Scrophulariaceae,NA,NA,Dirk C. Albach,"Albach, D.C.",albach,aabccdhl,Scrophulariaceae,NA,plantae,NA,NA,NA,NA,NA,NA
12545,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fagaceae?,NA,NA,NA,"Albert E., P.D.",albert,NA,218.0,NA,plantae,NA,NA,NA,NA,NA,NA
14166,gbif_GSG,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinaceae?,NA,NA,NA,"Albert E., P.D.",albert,NA,177.0,NA,plantae,NA,NA,NA,NA,NA,NA
622,huh,ok,61253.0,"Albert, D.",D. Albert,D. Albert,D. Albert,D. Albert,"Albert, D.",Cuba,NA,Bignoniaceae,NA,NA,D. Albert,"Albert, D.",albert,abdelrt,[author note: Bignoniaceae],NA,plantae,NA,NA,NA,NA,NA,NA
9093,https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Chile,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,Chile,NA,NA,NA,NA,Federico Albert,"Albert, F.",albert,abeflrt,NA,NA,plantae,NA,NA,NA,NA,NA,NA
1818,huh,ok,75872.0,"Albert, Victor A.",Victor A. Albert,V. A. Albert,V. A. Albert,V. A. Albert,"Albert, Victor A.",USA,NA,Orchidaceae,NA,NA,Victor A. Albert,"Albert, V.A.",albert,aabelrtv,"[author note: NCU, NY, UNA; Orchidaceae]",NA,plantae,NA,NA,NA,NA,NA,NA
8916,https://es.wikipedia.org/wiki/Categor%C3%ADa:Bot%C3%A1nicos_de_Argentina,to_check_low_priority,NA,NA,NA,NA,NA,NA,NA,Argentina,NA,NA,NA,fungi,Edgardo Omar Albertó,"Alberto, E.O.",alberto,abeelort,NA,NA,plantae,NA,NA,NA,NA,NA,NA
9209,huh,ok,64582.0,"Albuquerque, Byron Wilson Pereira de","de Albuquerque, Byron Wilson Pereira",Albuquerque,Albuq.,B. W. P. Albuquerque,"Albuquerque, Byron Wilson Pereira de",Brazil,Brazil,Rutaceae,NA,NA,Byron Wilson Pereira de Albuquerque,Albuquerque,albuquerque,NA,"[author note: INPA; Amazonian Rutaceae] [collector note: his collections have been distributed under both his forenames i.e. Byron and Wilson; Brazil (Amazonas, col. 1967, 1968 & 1969): INPA.]",NA,plantae,NA,NA,NA,NA,NA,NA
2538,huh,ok,64582.0,"Albuquerque, Byron Wilson Pereira de","Albuquerque, Byron",Albuquerque,Albuq.,B. W. P. Albuquerque,"Albuquerque, Byron Wilson Pereira de",Brazil,Brazil,Rutaceae,NA,NA,Byron Wilson Pereira de Albuquerque,"Albuquerque, B.",albuquerque,abbeelqqruuu,"[author note: INPA; Amazonian Rutaceae] [collector note: his collections have been distributed under both his forenames i.e. Byron and Wilson; Brazil (Amazonas, col. 1967, 1968 & 1969): INPA.]",NA,plantae,NA,NA,NA,NA,NA,NA
2537,huh,ok,64582.0,"Albuquerque, Byron Wilson Pereira de","Albuquerque, Byron",Albuquerque,Albuq.,B. W. P. Albuquerque,"Albuquerque, Byron Wilson Pereira de",Brazil,Brazil,Rutaceae,NA,NA,Byron Wilson Pereira de Albuquerque,"Albuquerque, B.W.P.",albuquerque,abbeelpqqruuuw,"[author note: INPA; Amazonian Rutaceae] [collector note: his collections have been distributed under both his forenames i.e. Byron and Wilson; Brazil (Amazonas, col. 1967, 1968 & 1969): INPA.]",NA,plantae,NA,NA,NA,NA,NA,NA
