"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","locality","class","order","continentOcean","occurrenceRemarks","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","individualCount","relationshipType","fieldNumber","typeStatus"
"541","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","26785",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & L.F.S. Magnago","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1710","2006","01","19","Brasil","Espírito Santo","Marilândia","-40.551111","-19.348333",NA,"MBML026785",NA,NA,"2006","02","08","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini",NA,NA,NA,"Árvore 12m, DAP 15cm, flores femininas esbranquiçadas. Interior de mata, pedregosa na base de afloramentos rochosos (Gruta a base da mata).",NA,"40W33'4","19S20'54","150","150",NA,NA,NA,NA,NA
"542","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","26994",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & L.F.S. Magnago, 06-jun-06","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2407","2006","06","06","Brasil","Espírito Santo","Águia Branca","-40.825833","-18.890278",NA,"MBML026994",NA,NA,"2006","06","06","Águas Claras, Escola Agroecológica",NA,NA,NA,"Árvore 10m, frutos verdes. Interior de mata, beira de riacho",NA,"40W49'33","18S53'25","300","300",NA,NA,NA,NA,NA
"543","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","27291",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & L.F.S. Magnago, 23-ago-06","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2730","2006","08","23","Brasil","Espírito Santo","Governador Lindenberg","-40.463333","-19.275833",NA,"MBML027291",NA,NA,"2006","08","23","Pedra de Santa Luzia, prop.: Firmino Sottele",NA,NA,NA,"Árvore 6m, frutos maduros roxos. Vegetação secundária.",NA,"40W27'48","19S16'33","350","350",NA,NA,NA,NA,NA
"544","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","27951",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","L.F.S. Magnago e V. Demuner, 1/2/2006","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","571","2006","02","01","Brasil","Espírito Santo","Águia Branca","-40.825833","-18.890278",NA,"MBML027951",NA,NA,"2006","02","01","Aguas Claras, Escola Agroecológica.",NA,NA,NA,"Unicaule com 8m de alt. Frutos pretos. Beira de uma nascente. Mata.",NA,"40W49'33","18S53'25","300","300",NA,NA,NA,NA,NA
"545","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29271",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/1994","L. D. Thomaz","1744","1993","06","01","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,"MBML029271",NA,NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,"Altura 10m, PAP 34cm, com botões.",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"546","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29274",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/1994","L. D. Thomaz","1748","1992","12","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,"MBML029274",NA,NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,"Altura 14m, PAP 31cm, caule interno branco, com frutos.",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"547","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29276",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/1994","L. D. Thomaz","1743","1993","05","12","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,"MBML029276",NA,NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,"Altura 14m, Pap 41cm, caule interno branco. Estéril.",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"548","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","31124",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & R. R. Vervloet 15/08/2007","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3194","2007","08","15","Brasil","Espírito Santo","Águia Branca","-40.814444","-18.875556",NA,"MBML031124",NA,NA,"2007","08","15","Aguas Claras. Zequinha",NA,NA,NA,"Estipe 6,5m, flores e botões de cor branca. Folha: Bainha 90cm, pecíolo 25cm, raque 2m, 59 pares de folíolos.",NA,"40W48'52","18S52'32","350","350",NA,NA,NA,NA,NA
"549","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","31977",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner, 07-11-2007","V. Demuner; T. A. Cruz e R. R. Vervloet.","4507","2007","11","07","Brasil","Espírito Santo","Governador Lindenberg","-40.465556","-19.288056",NA,"MBML031977",NA,NA,"2007","11","07","Pedra de Santa Luzia, prop.: Firmino Sottele",NA,NA,NA,"Árvore 12m, Dap 18cm, botões florais femininos, flores masculinas brancas, bainha 60cm, pecíolo 40cm, 72 pares de folíolos. Interior de mata secundária.",NA,"40W27'56","19S17'17","420","420",NA,NA,NA,NA,NA
"550","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","36372",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"R. C. Forzza; et al","5300","2008","07","22","Brasil","Espírito Santo","Cariacica","-40.525","-20.267778",NA,"MBML036372",NA,NA,NA,NA,NA,"Reserva Biológica Duas Bocas",NA,NA,NA,NA,NA,"40W31'30","20S16'4",NA,NA,NA,NA,NA,NA,NA
"551","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","4335",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Nov.1987","H. Q. Boudet Fernandes","2218","1987","09","19","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375",NA,"MBML004335",NA,NA,NA,NA,NA,"Reserva Florestal, CVRD",NA,NA,NA,"Arbusto 4m, solitária, estipe liso? 6cm de diâmetro; folíolos inseridos em 1 plano; estéril; nome vulgar: palmito-doce.",NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA
"552","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","4336",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/22-12-1989","H. Q. Boudet Fernandes","2219","1987","09","21","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375",NA,"MBML004336",NA,NA,NA,NA,NA,"Reserva Florestal, CVRD",NA,NA,NA,"Arborescente 7m, cespitosa; folhas, 10 contemporâneas, raque 1,73m pecíolo 37cm, bainha 95cm, folíolos pêndulos inseridos em 1 plano; espádice infrafoliar com flores e frutos jovens, flor feminina amarela e masculina rosa. Nome vulgar:",NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA
"553","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5287",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Set.1988","H. Q. Boudet Fernandes","2520","1988","09","09","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222",NA,"MBML005287",NA,NA,NA,NA,NA,"Santo Antônio",NA,NA,NA,"Álcool",NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA
"554","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5303",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/22-12-1989","L. Kollmann","41","1988","10","31","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111",NA,"MBML005303",NA,NA,NA,NA,NA,"Museu de Biologia Mello Leitão, Parque",NA,NA,NA,"Planta de 20m com 20cm de diâmetro, bot]ao floral roxo, fruto verde escuro. Planta derrubada por ventania, herb/alccol/xiloteca, carpoteca.",NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA
"555","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5388",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/22-12-1989","H. Q. Boudet Fernandes","2634","1988","11","24","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915",NA,"MBML005388",NA,NA,NA,NA,NA,"Valsugana",NA,NA,NA,"Arvoreta 6m, botões florais e flores brancas. Interior de mata.",NA,"40W37'58","19S54'54",NA,NA,NA,NA,NA,NA,NA
"556","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","5409",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"H. Q. Boudet Fernandes","2635","1988","11","24","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915",NA,"MBML005409",NA,NA,NA,NA,NA,"Valsugana",NA,NA,NA,"Álcool",NA,"40W37'58","19S54'54",NA,NA,NA,NA,NA,NA,NA
"557","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5449",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/24-11-1988","H. Q. Boudet Fernandes","2633","1988","11","24","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915",NA,"MBML005449",NA,NA,NA,NA,NA,"Valsugana",NA,NA,NA,"Álcool",NA,"40W37'58","19S54'54",NA,NA,NA,NA,NA,NA,NA
"558","2020-07-24 17:21:14-03","MBML","MBML-HERBARIO","5600",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Abril.1989","H. Q. Boudet Fernandes; et al","2759","1989","04","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.516667","-22.433333",NA,"MBML005600",NA,NA,NA,NA,NA,"Distr. de Macaé de Cima, nascente do Rio das Flores (Fazenda Muller) área do inventário, parcela 1.",NA,NA,NA,"Frequente 8m, solitária, caule, obscuramente fissurado cinzento. Folha: 15 contemporâneas, patentíssima arqueada, indumento castanho escuro. Bainha comprimento 106cm, verde escura. Pecíolo comprimento 3cm, raque comprimento 180cm, folí",NA,"42W31'","22S26'",NA,NA,NA,NA,NA,NA,NA
"559","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","5641",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H. Q. B. Fernandes/15-06-1989","H. Q. Boudet Fernandes","2777","1989","06","15","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.924167","-20.176944",NA,"MBML005641",NA,NA,NA,NA,NA,"Garrafão e A. P.",NA,NA,NA,"Arbustiva 6m. Estipe 4m x 7cm. Folhas 12 contemporâneas, horizontalmente patentes. Bainha verde, cerca de 80cm, pecíolo 4cm. Raque 146cm. Folíolo 64 pares pouco deflexos. Inflorescência jovem envolta no prófilo, este de cor verde. In á",NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA,NA,NA
"560","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5806",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Nov.1989","H. Q. Boudet Fernandes; et al","2891","1989","11","03","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375",NA,"MBML005806",NA,NA,NA,NA,NA,"Reserva Florestal, CVRD",NA,NA,NA,"Arborescente, 8m, 5 cespitosa. Raque 1,8m, pecíolo 50cm, bainha 1m. Folíolos regularmente dispostos em 1 plano, 52 pares. Maior parte da população cespitosa e ocorrendo restritamente à várzea. Inflorescência amarela com flores masculin",NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA
"561","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","6131",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius",NA,"H. Q. Boudet Fernandes","3074","1990","11","14","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375",NA,"MBML006131",NA,NA,NA,NA,NA,"Reserva Florestal, CVRD",NA,NA,NA,"Arborescente 9m, estipe 7,5m X 7cm, casca lisa, cinza, folha com bainha verde claro-amarelada ca 70cm, pecíolo pendulosos com nervura principal amarelada, 60 pares espádice amarelo com base verde. Flores masculinas abertas, visitadas p",NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA
"562","2020-09-17 15:32:39-03","MBML","MBML-HERBARIO","6525",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/26-01-1994","H. Q. Boudet Fernandes; et al","3098","1994","01","26","Brasil","Espírito Santo","Atílio Vivácqua","-41.209444","-21.005556",NA,"MBML006525",NA,NA,NA,NA,NA,"base da Serra Linda Aurora, Fazenda Oriente, ca. De 5 Km da BR101, indo para A. Vivaqua. Altitude aproximada 550 m/s.m.. Floresta pluvial tropical de encosta. Capoeirão, orla da mata.",NA,NA,NA,"Arporescente, caule solitário 4m de altura X 7,5cm de diâmetro, 13 folhas contemporâneas, estéril.",NA,"41W12'34","21S0'20",NA,NA,NA,NA,NA,NA,NA
"563","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","7602",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius",NA,"H. Q. Boudet Fernandes; et al","3227","1997","07","25","Brasil","São Paulo","Sete Barras","-48.033333","-24.266667",NA,"MBML007602",NA,NA,NA,NA,NA,"Bacia do rio Saibadela, Parque Estadual Intervales. Ca. 24º16'S, 48º02'W Gr. Altitude ca. 100-270m/s.m. Trilha do Quilombo (ou do Araçá)",NA,NA,NA,"Arborescente. Estipe solitário, 8m x 11cm. Folha: 14 contemporâneas; bainha 115cm, verde escura; pecíolo 5cm; raque 307-321 cm; folíolos, 74-76 pares, o mediano 78 x 2.6-3 cm. Inflorescência castanho avermelhada, intrafoliar com frutos",NA,"48W2'","24S16'",NA,NA,NA,NA,NA,NA,NA
"564","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","7626",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius",NA,"H. Q. Boudet Fernandes; Luiz A.F.Matthes, A.C.Marcato e R.Belinello (com J.Vieira e A.Jorge)","3228","1997","07","25","Brasil","São Paulo","Sete Barras","-48.033333","-24.266667",NA,"MBML007626",NA,NA,NA,NA,NA,"Bacia do rio Saibadela, Parque Estadual Intervales. Ca. 24º16'S, 48º02'W Gr. Altitude ca. 100-270m/s.m. Trilha do Quilombo (ou do Araçá)",NA,NA,NA,"Arborescente. Estipe solitário 10m x 13cm. Folha: 12 contemporâneas; bainha 120cm, verde-escura; pecíolo 2cm; raque 258-270cm; folíolos, 65-67 pares, o mediano 74-80 x 3.3-3.4cm. Inflorescência amarelada, intrafoliar; pedúnculo ca. 4cm",NA,"48W2'","24S16'",NA,NA,NA,NA,NA,NA,NA
"565","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","92",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/26-11-1985","W. Boone","146","1984","05","15","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,"MBML000092",NA,NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,"Porte arbóreo, 6m, frutos jovens, solo escuro, altitude aproximada, 700m.",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"566","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","93",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H. Q. B. Fernandes/26-11-1985","W. Boone","404","1985","04","23","Brasil","Espírito Santo","Santa Teresa","-40.6075","-19.931389",NA,"MBML000093",NA,NA,NA,NA,NA,"Estação Biológica Caixa D'Água",NA,NA,NA,"Árvore com 12m, 15 cm de diâmetro, anéis pouco evidentes no estipe, frutos quase totalmente amadurecidos, nome vulgar: palmiteiro, juçara.",NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"567","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","28547",NA,"Plantae",NA,"Palmae","Euterpe","edulis","Euterpe edulis","Mart.","L.F.S. Magnago e V. Demuner, 6/1/2006","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","492","2006","01","05","Brasil","Espírito Santo","Santa Leopoldina","-40.468333","-20.339167",NA,"MBML028547",NA,NA,"2006","01","06","Fazenda Caioaba, propr.:Virloni, Mata de várzea.",NA,NA,NA,"Estipe 6m de alt. DAP 9cm. Frutos imaturos verdes. Beira do Corrego.",NA,"40W28'6","20S20'21","150","150",NA,NA,NA,NA,NA
"568","2020-08-05 10:17:41-03","UFRB","HURB","7610","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","J. Jardim","Aona, L.Y.S.; Fonseca, W.O.; Costa, I.R.; Lucas, E. & Haigh, A.L.","3392","2013","11","24","Brasil","Bahia","Wenceslau Guimarães","-39.719722","-13.586944",NA,"HURB000007610",NA,NA,"2016","05",NA,"Estação Ecológica, Trilha da Antena;",NA,NA,NA,NA,NA,"39º43'11W","13º35'13S",NA,NA,NA,NA,NA,NA,NA
"569","2020-01-30 12:40:15-03","UFES","SAMES-CARPOTECA","90042","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Ribeiro,M.","Ribeiro,M.; Giaretta,A.O.","728","2011","12","20","Brasil","Espírito Santo","Conceição da Barra","-39.805","-18.2625",NA,"SAMEScarpo90042",NA,NA,"2012","04","11","Floresta Ciliar próximo ao córrego Grande, km 3 da estrada interna. Reserva Biológica do Córrego Grande",NA,NA,NA,"Palmeira de sete metros, pecíolo 115 cm, com raque e raquila esverdeado. Fruto arroxeado. Exsicata SAMES 590",NA,"39º48'18''W","18º15'45''S",NA,NA,NA,NA,NA,NA,NA
"570","2020-01-30 12:40:15-03","UFES","SAMES-CARPOTECA","90044","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"BARROS, B.L.A.; BUFFON, S.B.; MORAIS, A. L.; SIQUEIRA, G.S.","4","2017","10","16","Brasil","Espírito Santo","Conceição da Barra","-39.854722","-18.356944",NA,"SAMEScarpo90044",NA,NA,NA,NA,NA,"Trilha da Canastra; Mata ciliar; área de varzea periodicamente alagado (brejo). Floresta Nacional do Rio Preto",NA,NA,NA,"Indivíduo apresenta perfilhos (2); superfície da casca: lisa; cor do botão floral: rosa; cor da flor: rosa claro; exsudação incolor; altura do estipe: 10 m; DAP: 9.23 cm. Exsicata SAMES 8493 Habitat: Nativa, não é endemica do Brasil; domínio fitogeográfico Cerrado e Mata Atlântica Habito: Palmeira",NA,"39º51'17''W","18º21'25''S",NA,NA,NA,NA,NA,NA,NA
"571","2020-01-30 12:37:16-03","UFES","SAMES-CARPOTECA","90041","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Pereira,O.J.; Menezes,L.F.T.;Martins,R.F.A.;Giaretta,A.O.;Figueiredo,D.D.","7583","2008","03","05","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","48094","SAMEScarpo90041",NA,"auto",NA,NA,NA,"Degredo. Estrada ligando Pontal do Ipiranga a Degredo.",NA,NA,NA,"Fruto vináceo. Exsicata SAMES 589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-01-30 12:40:15-03","UFES","SAMES-CARPOTECA","90040","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Ribeiro,M.","Ribeiro,M.; Giaretta,A.O.;Broggio,I.S.","421","2011","01","24","Brasil","Espírito Santo","Pinheiros","-40.65","-18.369722",NA,"SAMEScarpo90040",NA,NA,"2012","06","11",NA,NA,NA,NA,"Palmeira de 6m, folha: 3m; 59 folíolos; infrutescência: raque e raquílos de cor amarelo claro, frutos vinosos. Exsicata SAMES 591",NA,"40º39'W","18º22'11''S",NA,NA,NA,NA,NA,NA,NA
"573","2020-06-04 14:36:33-03","CPACT","ECT","6848","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","J.S.Theis","J.S.Theis","203","2018","12","07","Brasil","Rio Grande do Sul","São Lourenço do Sul","-51.982778","-31.130833",NA,"ECT0006848",NA,NA,"2019","01","07","Prado Novo, propriedade em transição agrocológica.",NA,NA,NA,NA,NA,"51º58'58''W","31º7'51''S","46","46",NA,NA,NA,NA,NA
"574","2014-09-09 14:08:37-03","UNIVILLE","JOIW","691","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Charlin Manoel Raimundo","J.C.F.Melo Jr.","807","2008","01","18","Brasil","SC","Guaramirim- Vila Amizade -BR-287",NA,"-26.448889",NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,NA,NA,"Árvore, MAD=ramo pricipal;CAP=0,30m; h=8m.",NA,"48°0,58'40,2 W","26°26'56 S","35","35",NA,NA,NA,NA,NA
"575","2019-07-31 14:32:06-03","CPATSA","HTSA","1137","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","O.E. Schulz",NA,"Lima, J.L.S.","046","1985","09","22","Brasil","Bahia","Porto Seguro","-39.285278","-16.618611",NA,NA,NA,NA,NA,NA,NA,"Estação da CEPLAC",NA,NA,NA,NA,NA,"-39.285278","-16.618611",NA,NA,NA,NA,NA,NA,NA
"576","2019-07-31 14:32:06-03","CPATSA","HTSA","1138","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","O.E. Schulz",NA,"Lima, J.L.S.","047","1985","09","22","Brasil","Bahia","Porto Seguro","-39.285278","-16.618611",NA,NA,NA,NA,NA,NA,NA,"Reserva Ecológica da CEPLAC.",NA,NA,NA,NA,NA,"-39.285278","-16.618611",NA,NA,NA,NA,NA,NA,NA
"577","2019-09-04 19:50:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"578","2013-02-07 10:17:50-02","UMC","HUMC","4537","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,"Equipe FEPAF","8","2004","04","09","Brazil","São Paulo","Salesópolis","-45.970556","-23.593333",NA,NA,NA,NA,NA,NA,NA,"Entorno da Barragem de Ponte Nova; Próximo á casa de educação ambiental. Árvore isolada.",NA,NA,"Southern America","Arbórea.",NA,"45W58'14","23S35'36","790","790",NA,NA,NA,NA,NA
"579","2013-02-07 10:17:50-02","UMC","HUMC","33","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,"Sakagushi, R.T.","41","2003","04","29","Brazil","São Paulo","Mogi das Cruzes","-46.1883","-23.5228","28666",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-05-06 11:52:13-03","UFU","HUFU","33915","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","824","2003","05","10","Brasil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627","45889","HUFU00025779","HUFU00025779","auto",NA,NA,NA,"Estação Ambiental Galheiro, EPDA - Galheiro, Macega.",NA,NA,NA,"Árvore 0,5 m.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-11-17 10:29:57-03","UFRGS","ICN","185666","S","Plantae","Monocotyledon","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Köhler, M","Köhler, M; et al.","81","2016","02","04","Brasil","RS","Maquiné","-50.148611","-29.650278",NA,NA,NA,NA,"2016","02","04","Fundo do Vale da Solidão.",NA,NA,"América do Sul","Material testemunho da caracterização dos frutos, projeto BFN/MMA.",NA,"-50.148611","-29.650278","170","170",NA,NA,NA,NA,NA
"582","2020-11-17 10:29:57-03","UFRGS","ICN","187149","S","Plantae","Monocotyledon","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Köhler, M","Köhler, M; et al.","95","2016","05","01","Brasil","SC","Florianópolis","-48.485","-27.616667",NA,NA,NA,NA,"2016","05","01","Canto da Lagoa, propriedade do Agricultor Luciano",NA,NA,"América do Sul","Material testemunho da caracterização dos frutos, projeto BFN/MMA.",NA,"-48.485","-27.616667",NA,NA,NA,NA,NA,NA,NA
